,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,19.29,36.26,10.49,17.86,18.2,6.84,7.12,10.77,-394.42,16.14,16.45,0.3,1.02,-0.45,-1.01,-1.71,-1.75,0.68,0.32,3.06,100.0,38.32,37.6,18.87,28.92,19.63,30.86,1.04,12.47,-2.97
2015,3.51,20.61,6.35,12.63,12.88,5.26,5.38,6.46,-357.68,10.78,10.99,0.42,1.35,0.52,-0.93,-1.85,-1.89,0.85,0.15,6.43,100.0,41.62,40.82,25.51,30.8,26.08,36.66,1.02,-18.23,-32.7
2016,0.71,43.19,5.66,19.81,20.54,4.96,4.68,5.72,-436.78,16.56,17.18,0.14,1.06,-0.64,-0.93,-3.24,-3.37,0.83,0.17,5.8,100.0,25.05,24.15,11.49,13.11,10.84,17.28,0.94,-25.65,-43.47
2017,3.81,14.03,2.51,9.17,9.37,2.81,2.05,2.56,-98.18,5.44,5.56,0.21,1.2,0.29,-1.02,-3.73,-3.81,0.82,0.18,5.54,100.0,30.66,30.0,20.03,17.87,14.63,15.05,0.73,-13.44,-25.35
2018,2.48,1.74,1.67,1.2,1.2,0.77,0.76,1.86,-15.5,-0.04,-0.04,1.23,1.29,0.0,-1.72,-1.23,-1.23,0.46,0.54,1.76,100.0,64.7,64.67,44.41,95.84,43.79,83.92,0.99,-0.48,-5.37
2019,267.89,0.44,0.54,0.37,0.37,0.26,0.4,0.59,0.59,-0.36,-0.36,1.6,1.31,inf,-1.07,-0.72,-0.72,0.74,0.26,3.61,100.0,71.45,71.7,59.29,122.35,0.9,inf,1.52,11.63,32.47
2020,inf,0.44,0.54,0.37,0.37,0.26,0.4,0.59,-6.13,-0.36,-0.36,1.6,1.31,0.0,-1.07,-0.72,-0.72,0.74,0.26,3.61,100.0,71.45,71.7,59.29,122.35,90.0,90.82,1.52,-0.48,-5.37
2021,inf,0.44,0.54,0.37,0.37,0.26,0.4,0.59,-6.13,-0.36,-0.36,1.6,1.31,0.0,-1.07,-0.72,-0.72,0.74,0.26,3.61,100.0,71.45,71.7,59.29,122.35,90.0,90.82,1.52,-0.48,-0.38
2022,inf,0.44,0.54,0.37,0.37,0.26,0.4,0.59,-6.13,-0.36,-0.36,1.6,1.31,0.0,-1.07,-0.72,-0.72,0.74,0.26,3.61,100.0,71.45,71.7,59.29,122.35,90.0,90.82,1.52,-0.48,-0.38
2023,inf,0.44,0.54,0.37,0.37,0.26,0.4,0.59,-6.13,-0.36,-0.36,1.6,1.31,0.0,-1.07,-0.72,-0.72,0.74,0.26,3.61,100.0,71.45,71.7,59.29,122.35,90.0,90.82,1.52,-0.48,-0.38
