,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.54,13.44,1.81,inf,11.26,0.88,0.67,1.82,-1.69,inf,15.96,0.25,1.84,-0.58,0.74,inf,4.63,0.37,0.62,2.59,17.42,inf,7.8,6.53,13.48,5.01,5.63,0.77,10.93,12.2
2015,4.46,19.08,0.91,inf,9.99,0.61,0.33,1.19,-0.81,inf,16.66,0.1,2.04,-0.31,0.63,inf,6.97,0.36,0.63,1.88,17.38,inf,6.06,3.17,4.76,1.73,2.94,0.54,-1.57,-21.76
2016,4.78,11.2,1.34,inf,8.09,0.95,0.49,1.76,-1.29,inf,10.25,0.24,2.05,0.07,0.47,inf,2.83,0.37,0.62,1.84,12.66,inf,11.81,8.52,11.95,4.42,3.75,0.52,-2.36,-8.56
2017,0.46,51.15,1.94,inf,49.72,1.28,0.78,3.07,-1.93,inf,56.91,0.08,2.05,-0.76,0.42,inf,10.73,0.4,0.59,1.74,14.04,inf,2.58,2.51,3.8,1.53,1.64,0.61,-3.12,-24.8
2018,2.72,20.22,1.79,inf,12.53,0.9,0.73,3.06,-1.81,inf,14.85,0.2,2.28,0.13,0.47,inf,3.25,0.41,0.59,1.67,15.83,inf,7.18,4.45,8.87,3.63,6.95,0.82,2.78,-8.35
2019,1.33,21.16,1.84,13.66,16.94,0.99,0.82,3.22,-1.81,15.61,19.35,0.21,2.44,inf,0.27,2.01,2.5,0.44,0.55,1.87,15.07,7.23,5.83,4.67,8.72,3.88,5.25,0.83,4.88,-1.94
2020,3.24,26.17,1.06,9.0,15.76,0.76,0.46,1.87,-1.01,12.1,21.18,0.11,2.7,inf,0.39,3.27,5.72,0.44,0.56,1.85,16.59,8.41,4.8,2.89,4.07,1.77,2.81,0.61,5.56,3.62
2021,3.51,7.88,0.99,9.09,12.67,0.83,0.43,2.15,-0.88,11.63,16.22,0.39,3.07,inf,0.34,3.14,4.37,0.44,0.56,1.66,10.18,9.08,6.52,10.48,12.62,5.51,3.86,0.53,6.33,10.82
2022,5.02,5.97,0.84,6.27,10.08,0.49,0.36,1.44,-0.82,8.73,14.03,0.47,3.38,0.27,0.38,2.8,4.5,0.43,0.57,1.81,15.32,7.89,4.91,8.29,14.2,6.07,4.35,0.73,13.49,44.15
2023,7.36,6.7,0.94,7.05,11.33,0.56,0.41,1.62,-0.93,9.27,14.9,0.47,3.38,0.3,0.37,2.8,4.5,0.43,0.57,1.81,15.32,7.89,4.91,8.29,14.01,6.07,4.35,0.73,13.49,44.15
