,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.48,6.72,0.58,3.93,inf,1.38,3.1,3.22,0.27,0.57,1.98,76.78,74.1,71.47,24.69,14.79,4.06,12.66,0.16,13.73,21.3
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.78,6.17,0.33,4.02,inf,1.56,3.4,3.63,0.25,0.59,1.24,77.24,77.05,72.12,14.0,8.33,2.09,11.49,0.15,9.8,1.68
2016,3.45,19.62,2.1,inf,4.91,3.92,0.6,7.62,-0.8,inf,6.38,0.41,3.86,0.4,1.25,inf,2.93,0.28,0.55,1.45,78.11,inf,79.9,20.0,10.72,3.04,12.27,0.15,5.07,10.28
2017,2.14,18.11,1.54,5.15,5.6,3.9,0.52,3.17,-0.76,6.28,6.83,0.44,5.17,2.8,0.69,2.31,2.52,0.34,0.51,2.11,73.54,75.69,69.61,21.51,8.52,2.89,9.52,0.13,5.07,8.47
2018,3.2,17.05,1.52,5.11,5.53,3.5,0.45,1.91,-0.69,6.34,6.86,0.44,4.92,1.01,0.65,2.18,2.35,0.3,0.57,3.26,67.4,68.47,63.36,20.54,8.94,2.65,8.04,0.13,7.84,5.94
2019,1.32,11.26,2.0,4.01,4.1,2.18,0.52,2.99,-0.72,5.1,5.21,1.01,5.69,inf,0.93,1.86,1.9,0.26,0.61,2.61,53.72,54.45,53.24,19.39,17.8,4.6,11.83,0.24,25.59,19.67
2020,2.57,8.36,1.37,2.27,2.37,1.28,0.35,4.39,-0.43,4.29,4.48,1.07,6.54,inf,1.21,2.0,2.09,0.25,0.6,1.78,56.04,56.39,54.04,15.34,16.38,4.17,14.02,0.27,32.68,35.12
2021,3.46,6.38,1.09,1.82,1.88,1.36,0.28,3.64,-0.33,3.89,4.03,1.27,7.45,inf,1.25,2.09,2.16,0.25,0.61,1.8,73.26,74.78,72.22,21.31,17.03,4.34,15.12,0.2,27.49,29.12
2022,4.48,8.77,0.78,2.68,2.81,2.1,0.29,2.86,-0.36,5.74,6.03,1.04,11.8,-0.5,1.29,2.99,3.14,0.25,0.63,2.1,81.93,78.5,74.76,23.96,13.2,3.29,11.93,0.14,20.04,22.65
2023,4.57,8.6,0.76,2.62,2.75,2.06,0.28,2.8,-0.35,5.61,5.89,1.04,11.8,-0.49,0.87,2.99,3.14,0.37,0.63,2.1,81.93,78.5,74.76,23.96,8.86,3.29,11.93,0.14,20.04,22.65
