,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,23.78,1.68,8.51,8.51,1.53,0.81,8.14,-1.05,11.39,11.39,1.35,19.06,-107.62,0.57,2.88,2.88,0.49,0.51,inf,25.19,18.0,18.0,6.44,7.02,3.41,6.85,0.53,12.3,-9.08
2015,inf,22.33,1.39,5.86,5.86,1.4,0.63,5.29,-0.84,8.15,8.15,1.48,23.76,2.28,0.54,2.29,2.29,0.45,0.54,1.9,31.93,23.83,23.83,6.25,6.22,2.82,8.58,0.45,11.89,-2.06
2016,inf,8.15,1.42,6.3,6.3,1.5,0.71,8.46,-0.88,8.58,8.58,4.11,23.63,0.05,0.51,2.29,2.29,0.5,0.5,inf,31.68,23.87,23.87,18.45,17.38,8.66,8.56,0.47,3.9,33.11
2017,inf,12.35,1.57,inf,7.54,1.8,0.83,8.52,-1.05,inf,9.68,3.24,25.44,-0.58,0.45,inf,2.14,0.52,0.47,1.82,33.11,inf,23.83,14.54,12.73,6.68,8.81,0.46,4.9,18.95
2018,inf,18.12,1.43,inf,7.79,1.7,0.77,12.61,-0.95,inf,10.31,2.21,28.05,-0.57,0.46,inf,2.52,0.54,0.46,1.49,32.53,inf,21.81,9.37,7.87,4.27,8.33,0.46,3.49,10.38
2019,inf,27.58,1.59,6.29,10.8,1.99,0.69,14.13,-0.81,9.88,16.96,1.62,28.11,inf,0.91,3.59,6.16,0.43,0.57,1.49,43.14,31.66,18.43,7.22,5.78,2.49,5.07,0.35,1.52,3.86
2020,6.54,28.88,1.45,4.94,8.19,1.79,0.6,11.34,-0.72,8.13,13.47,1.57,31.15,inf,0.94,3.19,5.28,0.41,0.59,1.45,51.66,36.13,21.81,6.19,5.03,2.08,5.43,0.34,1.54,1.34
2021,5.29,18.86,1.73,4.91,7.69,1.9,0.71,28.4,-0.84,7.63,11.95,2.95,32.27,inf,0.96,2.72,4.26,0.41,0.59,1.19,45.5,38.6,24.67,10.06,9.15,3.76,7.59,0.37,6.17,-5.97
2022,26.26,14.54,2.03,5.58,7.85,2.09,0.83,71.33,-0.98,8.45,11.87,0.74,5.34,0.28,1.04,2.87,4.03,0.41,0.59,1.08,44.81,37.5,26.68,14.4,13.94,5.71,9.3,0.4,7.48,7.26
2023,6.28,12.94,1.8,4.97,6.98,1.86,0.74,63.48,-0.87,7.83,11.01,0.74,5.34,0.25,1.04,2.87,4.03,0.41,0.59,1.08,44.81,37.5,26.68,14.4,13.93,5.71,9.3,0.4,7.48,7.26
