,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-3.59,0.4,inf,-5.31,6.51,0.3,0.75,-0.66,inf,-5.55,-0.74,6.66,-0.28,0.02,inf,-0.24,0.76,0.19,3.98,46.82,inf,-122.72,-181.16,-11.07,-8.46,-8.5,0.05,-41.99,inf
2015,74.07,-1.76,0.28,inf,-2.13,2.22,0.23,0.43,-0.58,inf,-1.53,-0.77,4.87,-0.46,-0.08,inf,0.6,0.81,0.12,6.51,31.68,inf,-104.19,-125.92,-15.71,-12.77,-14.61,0.1,-41.62,inf
2016,inf,-1.43,0.36,inf,-1.97,3.97,0.29,0.63,-0.62,inf,-1.47,-0.98,3.9,-0.05,-0.09,inf,0.5,0.82,0.12,9.04,28.15,inf,-201.88,-276.72,-25.06,-20.54,-27.83,0.07,-38.58,inf
2017,inf,-15.97,0.39,inf,-8.88,6.24,0.32,0.91,-0.54,inf,-5.88,-0.09,3.8,0.18,-0.13,inf,3.0,0.83,0.11,8.27,28.19,inf,-70.28,-39.08,-2.44,-2.02,-4.59,0.05,-40.76,inf
2018,inf,-61.54,5.79,inf,-52.36,183.0,5.16,12.91,-9.2,inf,-50.84,-0.32,3.45,-0.25,-0.17,inf,1.52,0.89,0.11,11.09,2.29,inf,-349.54,-297.39,-9.4,-8.39,-11.25,0.03,-45.45,inf
2019,inf,-9.18,0.54,-13.92,-13.89,2.54,0.49,1.33,-0.84,-3.98,-3.97,-3.86,65.1,inf,-0.39,9.94,9.92,0.91,0.09,9.43,3.83,-18.24,-18.28,-27.67,-5.92,-5.38,-4.77,0.19,11.36,inf
2020,inf,-4.34,0.63,-4.59,-4.59,33.12,0.55,3.88,-0.71,-3.4,-3.4,-6.38,44.27,inf,-0.16,1.2,1.2,0.89,0.11,2.89,-26.75,-720.73,-721.03,-762.69,-14.41,-12.76,-15.48,0.02,-41.45,inf
2021,inf,-5.76,0.4,-5.31,-5.28,8.2,0.35,3.69,-0.42,-3.5,-3.49,-2.88,41.39,inf,-0.14,1.81,1.8,0.86,0.14,2.11,17.94,-154.36,-155.14,-142.37,-6.97,-5.99,-7.61,0.04,-22.1,inf
2022,inf,-5.54,0.4,inf,-4.44,5.65,0.34,6.36,-0.4,inf,-3.05,-2.89,40.0,0.09,-0.13,inf,1.39,0.85,0.15,1.58,25.89,inf,-127.19,-102.04,-7.22,-6.16,-9.24,0.06,-22.1,inf
2023,inf,-5.19,0.38,inf,-4.17,5.3,0.32,5.96,-0.37,inf,-2.77,-2.89,40.0,0.09,-0.13,inf,1.39,0.85,0.15,1.58,25.89,inf,-127.19,-102.04,-7.22,-6.16,-9.24,0.06,-22.1,inf
