,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.37,0.79,inf,4.39,inf,2.94,0.11,0.89,1.04,43.45,inf,16.04,4.98,46.28,5.2,24.88,1.04,4.95,-27.31
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.73,0.02,inf,202.86,inf,4.14,0.0,1.0,0.76,40.41,inf,12.12,-9.83,inf,-10.43,21.05,1.06,3.08,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.87,-0.94,inf,inf,inf,10.66,-0.16,1.16,0.63,38.03,inf,4.11,-12.07,-92.31,-14.89,11.22,1.23,0.06,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,11.6,1.81,inf,12.54,inf,4.38,0.03,0.97,0.76,39.55,inf,7.69,17.24,642.23,20.18,-14.09,1.17,-1.1,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.32,6.32,inf,2.19,inf,1.84,0.11,0.89,0.85,40.81,inf,11.69,6.72,68.34,7.74,24.48,1.15,-2.67,129.04
2019,inf,1.31,0.36,0.59,0.7,0.12,0.11,2.14,-0.2,2.11,2.5,5.24,19.27,inf,0.94,1.55,1.85,0.31,0.7,1.13,44.06,20.51,17.26,9.19,27.21,8.31,19.71,0.9,-4.98,7.43
2020,inf,10.85,2.45,10.95,15.05,1.53,0.85,-48.19,-1.35,inf,inf,0.52,2.31,inf,0.67,3.0,4.12,0.35,0.66,0.95,45.0,13.93,10.13,14.06,22.61,7.82,3.9,0.56,-11.36,inf
2021,inf,7.58,1.66,4.81,5.77,0.87,0.65,21.59,-1.12,inf,inf,0.65,2.97,inf,0.73,2.12,2.55,0.39,0.61,1.08,46.89,18.06,15.03,11.45,21.91,8.62,13.41,0.75,-2.78,inf
2022,2.96,4.85,1.61,2.76,3.08,0.62,0.71,3.65,-1.35,inf,inf,1.34,4.05,0.05,0.58,0.99,1.11,0.44,0.56,1.7,44.98,22.62,20.25,12.86,32.99,14.65,30.44,1.14,11.16,4.83
2023,4.3,4.48,1.48,2.55,2.84,0.58,0.66,3.37,-1.25,3.54,3.95,1.34,4.05,0.04,0.58,0.99,1.11,0.44,0.56,1.7,44.98,22.62,20.25,12.86,33.1,14.65,30.44,1.14,11.16,4.83
