,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.26,1.67,inf,-0.12,-0.27,-0.35,0.29,0.71,1.85,11.09,5.94,4.6,2.13,15.66,4.53,18.84,2.13,-4.45,-14.98
2015,8.04,32.53,0.9,2.86,4.16,0.14,0.24,0.76,-0.74,3.05,4.45,0.05,1.67,-0.39,0.12,0.39,0.57,0.27,0.73,1.9,10.17,4.92,3.38,0.43,2.76,0.75,14.27,1.73,-2.5,-40.12
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-1.47,0.22,inf,5.03,-0.69,-0.63,0.04,0.96,1.1,-30.27,-34.86,-38.46,-32.51,-677.74,-24.95,-176.39,0.77,-8.21,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-3.12,-2.9,inf,inf,-0.49,-0.46,-0.59,1.59,0.63,-86.02,-111.11,-117.55,-132.08,-107.51,-63.13,191.48,0.48,-21.81,inf
2018,inf,-1.82,-1.15,-3.03,-2.9,4.95,4.12,-1.58,-6.7,-1.58,-1.52,-4.94,-7.84,-0.03,inf,-0.36,-0.34,-3.59,4.59,0.13,-85.97,-163.68,-170.7,-272.11,-63.02,-226.13,65.94,0.83,-29.8,inf
2019,inf,-5.07,-0.74,-9.81,-8.49,103.5,inf,-0.92,-5.33,-9.44,-8.16,-1.33,-9.12,inf,inf,-1.84,-1.59,-4.45,5.45,0.1,-398.0,inf,inf,inf,-14.52,-64.7,10.29,0.03,-64.98,inf
2020,inf,-3.11,-478.47,-6.23,-5.75,4.5,inf,-973.38,inf,-5.46,-5.05,-1.86,-0.01,inf,inf,-0.98,-0.91,-3.77,4.77,0.25,6.38,-72.2,-78.19,-144.38,-15.36,-57.86,9.26,0.4,-38.42,inf
2021,inf,1.4,2.49,1.16,1.19,3.47,0.64,13.51,-0.88,1.07,1.1,3.49,1.96,inf,0.0,0.0,0.0,0.26,0.74,1.2,30.88,298.59,290.91,247.37,177.75,45.37,153.94,0.18,-8.87,inf
2022,inf,9.67,0.9,6.01,-11.22,0.35,0.23,-3.48,-0.33,7.4,-13.8,0.15,1.62,-0.11,0.25,1.65,-3.09,0.25,0.75,0.83,5.05,5.77,-3.09,3.59,9.28,2.33,-25.37,0.65,-8.87,inf
2023,inf,10.07,0.94,6.26,-11.69,0.36,0.24,-3.63,-0.35,7.62,-14.22,0.15,1.62,-0.11,0.25,1.65,-3.09,0.25,0.75,0.83,5.05,5.77,-3.09,3.59,9.28,2.33,-25.37,0.65,-8.87,inf
