,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,4.09,1.89,inf,1.27,0.2,0.21,8.26,-0.58,inf,inf,0.37,0.79,0.0,4.39,inf,2.94,0.11,0.89,1.04,43.45,inf,16.04,4.98,46.28,5.2,24.88,1.04,4.95,-27.31
2015,inf,-1.34,53.44,inf,1.09,0.13,0.14,-0.64,-0.43,inf,inf,-0.73,0.02,0.0,202.86,inf,4.14,0.0,1.0,0.76,40.41,inf,12.12,-9.83,inf,-10.43,21.05,1.06,3.08,inf
2016,inf,-5.78,-5.34,inf,16.98,0.7,0.86,-2.3,-2.24,inf,inf,-0.87,-0.94,-0.31,inf,inf,10.66,-0.16,1.16,0.63,38.03,inf,4.11,-12.07,-92.31,-14.89,11.22,1.23,0.06,inf
2017,inf,0.74,4.76,inf,1.66,0.13,0.15,-0.81,-0.36,inf,inf,11.6,1.81,0.0,12.54,inf,4.38,0.03,0.97,0.76,39.55,inf,7.69,17.24,642.23,20.18,-14.09,1.17,-1.1,inf
2018,inf,6.46,4.42,inf,3.72,0.43,0.5,-5.32,-1.06,inf,inf,4.32,6.32,-0.1,2.19,inf,1.84,0.11,0.89,0.85,40.81,inf,11.69,6.72,68.34,7.74,24.48,1.15,-2.67,129.04
2019,inf,1.19,0.32,0.53,0.64,0.11,0.1,1.95,-0.18,2.11,2.5,5.24,19.27,inf,0.94,1.55,1.85,0.31,0.7,1.13,44.06,20.51,17.26,9.19,27.21,8.31,19.71,0.9,-4.98,7.43
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.52,2.31,inf,0.67,3.0,4.12,0.35,0.66,0.95,45.0,13.93,10.13,14.06,22.61,7.82,3.9,0.56,-11.36,inf
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.65,2.97,inf,0.73,2.12,2.55,0.39,0.61,1.08,46.89,18.06,15.03,11.45,21.91,8.62,13.41,0.75,-2.78,inf
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.34,4.05,inf,0.58,0.99,1.11,0.44,0.56,1.7,44.98,22.62,20.25,12.86,32.99,14.65,30.44,1.14,11.16,4.83
2023,3.3,4.67,1.54,2.65,2.96,0.6,0.68,3.51,-1.3,3.54,3.95,1.34,4.05,0.04,0.58,0.99,1.11,0.44,0.56,1.7,44.98,22.62,20.25,12.86,33.1,14.65,30.44,1.14,11.16,4.83
