,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.02,7.92,1.11,inf,21.71,0.33,0.24,0.8,-0.84,inf,-22.5,1.63,11.58,0.54,-2.25,inf,-44.21,0.21,0.79,1.71,10.7,inf,1.5,4.12,13.95,2.97,-2.09,0.72,11.64,6.09
2015,2.71,8.64,1.44,inf,21.11,0.42,0.32,1.02,-1.09,inf,-12.77,2.16,12.95,0.27,-2.31,inf,-33.89,0.22,0.78,1.77,11.16,inf,1.99,4.87,16.64,3.66,-1.51,0.75,13.88,3.64
2016,2.96,8.82,1.22,inf,31.69,0.38,0.28,0.81,-1.05,inf,-29.12,2.04,14.75,-1.66,-2.34,inf,-60.81,0.23,0.77,1.9,10.16,inf,1.19,4.27,13.83,3.19,-3.84,0.75,12.72,9.3
2017,3.23,9.51,1.31,inf,16.75,0.41,0.31,0.9,-1.14,inf,-11.8,1.96,14.27,0.85,-2.23,inf,-28.55,0.24,0.76,1.93,11.42,inf,2.47,4.35,13.75,3.3,-0.56,0.76,11.21,9.86
2018,2.02,12.46,1.79,inf,14.76,0.57,0.44,1.28,-1.61,inf,-3.74,2.3,15.95,0.73,-2.25,inf,-18.5,0.24,0.76,1.89,12.66,inf,3.85,4.56,14.4,3.52,3.73,0.77,10.8,13.33
2019,1.07,19.97,3.31,22.27,25.1,1.09,0.83,2.39,-2.9,7.92,8.93,3.0,18.13,inf,-2.13,-14.35,-16.18,0.25,0.75,1.95,12.83,4.88,4.33,5.44,16.55,4.16,6.37,0.76,9.98,16.31
2020,4.16,7.59,2.2,6.71,18.2,0.93,0.64,1.68,-2.01,0.98,2.66,5.85,20.18,inf,-1.88,-5.73,-15.54,0.29,0.71,2.26,13.59,13.82,5.09,12.22,28.98,8.42,6.95,0.69,4.99,26.17
2021,1.39,35.2,1.44,-87.77,-41.79,0.57,0.4,1.07,-1.25,19.88,9.47,0.78,19.11,inf,-1.76,107.65,51.26,0.28,0.72,2.24,6.37,-0.66,-1.38,1.63,4.09,1.14,-5.38,0.7,4.58,-13.71
2022,0.27,52.23,1.13,-16.56,-12.92,0.43,0.31,0.85,-0.91,8.38,6.54,0.43,19.64,-0.94,-1.71,24.94,19.47,0.28,0.72,2.29,4.25,-2.61,-3.34,0.83,2.17,0.6,-8.72,0.73,4.58,-23.56
2023,0.27,52.23,1.13,-16.56,-12.92,0.43,0.31,0.85,-0.91,8.38,6.54,0.43,19.64,-0.94,-1.71,24.94,19.47,0.28,0.72,2.29,4.25,-2.61,-3.34,0.83,2.17,0.6,-8.72,0.73,4.58,-23.56
