,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.28,1.14,inf,2.57,2.65,5.62,0.15,0.85,0.94,15.27,13.6,6.41,3.43,24.42,3.64,8.27,1.06,5.47,-6.0
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.66,0.49,inf,7.05,20.09,-6.86,0.06,0.94,0.54,2.54,2.5,-7.32,-9.47,-132.86,-8.61,-15.61,0.91,-0.01,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.23,0.04,inf,86.44,34.11,-7.89,0.01,0.99,1.49,4.62,1.59,-6.88,-3.83,-610.28,-3.6,-16.82,0.94,-7.13,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-530.81,-593.34,inf,inf,-7.03,-4.36,-0.26,1.26,1.46,-1.59,-8.47,-13.65,-22.72,-89.46,-23.56,-60.82,1.04,-14.02,inf
2018,inf,-0.03,0.07,inf,-0.11,0.0,0.0,-0.34,-0.01,inf,-1.12,-32.61,12.18,0.0,0.65,inf,-1.01,0.06,0.94,0.96,-2.39,inf,-3.96,-16.42,-267.8,-16.45,-71.01,1.0,-17.77,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-2.48,-1.51,-0.13,1.13,0.49,-17.07,-18.2,-29.8,-48.96,-255.17,-32.62,-102.93,0.67,-21.09,inf
2020,inf,-0.26,0.34,-2.26,-0.38,0.06,0.03,-0.16,-0.04,-12.65,-2.15,-8.7,6.78,inf,1.56,-10.39,-1.77,0.09,0.91,0.48,1.81,-2.66,-15.64,-22.72,-128.42,-12.05,-33.09,0.53,-16.98,inf
2021,inf,-0.51,0.45,-23.86,-0.62,0.07,0.04,-0.13,-0.05,-129.02,-3.34,-5.1,5.79,inf,1.98,-105.15,-2.72,0.09,0.91,0.42,8.53,-0.28,-10.74,-13.0,-88.18,-7.72,-35.25,0.59,-12.49,inf
2022,inf,-0.07,-0.12,-0.12,-0.09,0.04,0.02,-0.04,-0.03,-1.1,-0.8,-17.77,-10.3,0.0,inf,-0.98,-0.71,-0.17,1.17,0.35,-0.79,-33.48,-46.26,-58.02,-172.5,-29.6,-459.43,0.51,-12.49,inf
2023,inf,-0.08,-0.13,-0.13,-0.1,0.04,0.02,-0.04,-0.03,-1.11,-0.8,-17.77,-10.3,0.0,inf,-0.98,-0.71,-0.17,1.17,0.35,-0.79,-33.48,-46.26,-58.02,-172.5,-29.6,-459.43,0.51,-12.49,inf
