,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-4.51,0.12,0.67,1.23,0.06,0.05,0.2,-0.12,4.52,8.27,-0.14,5.39,0.1,0.68,3.85,7.04,0.44,0.56,1.9,26.28,9.07,4.96,-1.36,-2.63,-1.15,4.95,0.85,-2.68,inf
2015,inf,25.73,0.54,2.48,3.75,0.26,0.22,0.96,-0.5,5.94,8.97,0.11,5.34,-0.14,0.75,3.46,5.22,0.41,0.58,1.71,26.9,10.28,6.81,0.99,2.1,0.86,6.94,0.87,5.62,inf
2016,inf,-113.61,0.83,3.45,5.03,0.37,0.32,1.56,-0.67,7.18,10.48,-0.04,5.12,0.85,0.9,3.73,5.45,0.39,0.61,1.67,26.78,10.67,7.31,-0.32,-0.73,-0.28,5.2,0.88,10.42,inf
2017,inf,102.74,1.88,8.72,19.43,1.53,0.79,3.72,-1.57,12.29,27.39,0.11,5.75,-0.27,0.77,3.57,7.96,0.42,0.58,1.76,31.91,17.52,7.87,1.49,1.83,0.77,3.75,0.52,-3.42,inf
2018,inf,12.37,1.04,3.5,5.28,1.01,0.43,4.04,-0.79,5.86,8.85,0.56,6.63,0.03,0.7,2.36,3.57,0.41,0.59,1.3,31.01,28.77,19.07,8.14,8.42,3.46,10.5,0.43,-7.67,inf
2019,inf,53.76,1.77,6.61,31.56,1.73,0.75,7.83,-1.22,8.86,42.32,0.23,6.93,inf,0.6,2.25,10.76,0.42,0.58,1.33,31.63,26.14,5.48,3.21,3.3,1.39,3.18,0.43,-7.42,inf
2020,inf,-1.21,0.35,4.45,7.93,0.25,0.12,1.45,-0.22,13.42,23.89,-6.42,22.12,inf,0.71,8.96,15.96,0.35,0.65,1.25,32.98,5.7,3.2,-20.91,-29.02,-10.14,-1.12,0.49,-7.5,inf
2021,inf,-1.6,0.25,1.15,2.21,0.14,0.08,-3.79,-0.14,4.85,9.29,-3.07,19.81,inf,0.79,3.7,7.08,0.31,0.69,0.96,35.5,12.37,6.46,-8.93,-15.51,-4.8,5.53,0.54,-5.73,inf
2022,inf,-0.15,0.11,-14.28,-0.64,0.05,0.02,0.98,-0.04,-183.89,-8.28,-9.09,12.12,0.0,1.32,-169.61,-7.63,0.21,0.79,1.07,24.22,-0.33,-7.26,-31.4,-75.0,-15.48,-6.85,0.49,-5.73,inf
2023,inf,-0.12,0.09,-11.85,-0.53,0.04,0.02,0.81,-0.03,-181.46,-8.17,-9.09,12.12,0.0,1.32,-169.61,-7.63,0.21,0.79,1.07,24.22,-0.33,-7.26,-31.4,-75.0,-15.48,-6.85,0.49,-5.73,inf
