,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-0.78,0.35,1.23,3.03,0.06,0.05,0.54,-0.13,7.84,19.32,-1.68,3.76,0.0,1.86,6.61,16.29,0.14,0.84,1.16,11.98,4.97,2.02,-7.89,-44.63,-6.12,-0.86,0.78,6.5,inf
2015,inf,-0.75,-53.13,1.22,2.34,0.08,0.07,-1.19,-0.19,7.34,14.05,-2.69,-0.04,-0.01,inf,6.12,11.71,0.0,0.97,0.92,13.31,6.66,3.48,-10.79,inf,-9.11,3.62,0.84,5.37,inf
2016,inf,1.57,0.28,0.27,0.41,0.02,0.02,0.13,-0.06,3.93,5.94,1.09,6.12,-0.01,3.79,3.66,5.53,0.08,0.89,1.36,15.02,8.52,5.63,1.47,17.88,1.35,5.71,0.92,6.06,15.48
2017,inf,-7.21,3.0,1.7,2.36,0.18,0.13,6.59,-0.42,4.87,6.75,-5.82,14.0,0.03,5.59,3.17,4.39,0.04,0.92,1.03,16.53,10.3,7.42,-2.43,-41.62,-1.87,7.57,0.77,7.03,inf
2018,inf,-13.12,6.42,2.06,2.84,0.2,0.17,2.88,-0.59,4.89,6.76,-4.5,9.19,0.58,8.85,2.84,3.92,0.03,0.94,1.09,16.75,9.84,7.12,-1.54,-48.92,-1.33,6.6,0.86,8.04,inf
2019,inf,11.5,4.41,1.44,1.94,0.17,0.15,3.32,-0.54,4.27,5.77,5.31,13.82,inf,8.7,2.83,3.83,0.03,0.92,1.07,16.81,11.77,8.71,1.47,38.39,1.34,7.87,0.91,10.93,inf
2020,inf,-1.7,-3.89,1.98,3.56,0.18,0.15,1.31,-0.48,6.9,12.42,-37.05,-16.19,inf,inf,4.92,8.86,-0.04,0.99,1.2,17.45,9.05,5.03,-10.53,-228.83,-8.85,5.42,0.84,7.27,inf
2021,inf,-3.3,-1.13,0.9,1.27,0.1,0.11,-0.72,-0.34,5.36,7.55,-15.35,-44.7,inf,inf,4.46,6.28,-0.09,1.06,0.83,17.15,11.25,7.98,-3.08,-34.34,-3.2,9.77,1.04,15.09,inf
2022,inf,-2.07,-0.57,0.51,0.68,0.06,0.07,-0.32,-0.23,4.9,6.55,-14.95,-54.31,-0.08,inf,4.39,5.87,-0.12,1.1,0.76,18.12,12.01,8.99,-2.95,-27.53,-3.36,12.54,1.14,15.09,inf
2023,inf,-1.34,-0.37,0.33,0.44,0.04,0.04,-0.2,-0.15,4.72,6.3,-14.95,-54.31,-0.05,inf,4.39,5.87,-0.12,1.1,0.76,18.12,12.01,8.99,-2.95,-27.53,-3.36,12.54,1.14,15.09,inf
