,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.99,17.32,5.91,14.59,16.15,5.25,2.97,22.78,-4.16,14.48,16.03,1.71,5.0,inf,-0.05,-0.11,-0.13,0.5,0.5,1.83,62.09,36.02,32.53,30.33,34.13,17.12,29.0,0.56,42.09,48.41
2015,0.61,5.99,1.27,3.52,4.42,0.95,0.52,4.25,-0.71,3.88,4.88,1.29,6.05,-0.24,0.13,0.36,0.46,0.41,0.59,1.84,53.2,26.88,21.38,15.79,21.27,8.71,18.13,0.55,48.5,35.16
2016,0.99,10.14,2.46,6.54,7.87,2.08,1.16,6.93,-1.78,6.4,7.7,1.84,7.59,0.24,-0.05,-0.14,-0.17,0.47,0.53,1.92,54.56,31.75,26.39,20.48,24.25,11.42,22.44,0.56,43.72,48.84
2017,0.88,19.85,2.6,12.2,15.31,3.18,1.56,4.04,-3.15,10.35,12.98,1.58,12.05,-1.39,-0.4,-1.86,-2.33,0.6,0.4,4.29,54.81,26.07,20.79,16.03,13.09,7.87,13.8,0.49,34.17,25.18
2018,2.73,10.72,1.47,6.92,9.16,1.71,0.89,2.93,-1.68,4.95,6.55,1.45,10.59,5.57,-0.42,-1.97,-2.61,0.61,0.39,2.81,54.3,24.72,18.67,15.94,13.69,8.28,12.85,0.52,22.55,11.59
2019,8.94,26.19,2.73,9.13,13.72,2.8,1.4,15.0,-1.87,8.81,13.25,1.06,10.17,inf,-0.09,-0.32,-0.48,0.51,0.49,1.59,54.5,30.66,20.4,10.69,10.42,5.33,17.42,0.5,12.6,-8.61
2020,1.31,12.18,1.41,4.11,6.42,1.61,0.65,3.18,-1.0,3.93,6.13,1.28,11.08,inf,-0.06,-0.18,-0.29,0.46,0.54,2.41,53.56,39.09,25.05,13.2,11.57,5.34,13.32,0.4,4.15,0.49
2021,3.15,25.73,0.92,3.73,7.61,0.96,0.44,6.8,-0.57,4.13,8.43,0.41,11.37,inf,0.1,0.4,0.82,0.47,0.53,1.38,54.1,25.75,12.61,3.73,3.59,1.7,9.02,0.46,4.57,-25.61
2022,inf,-6.17,0.42,1.9,5.99,0.35,0.17,2.43,-0.21,3.49,11.0,-0.72,10.6,0.04,0.35,1.59,5.01,0.39,0.61,1.44,51.25,18.61,5.91,-5.74,-6.84,-2.68,4.34,0.47,4.57,inf
2023,inf,-4.49,0.31,1.38,4.35,0.26,0.12,1.77,-0.15,2.98,9.36,-0.72,10.6,0.03,0.35,1.59,5.01,0.39,0.61,1.44,51.25,18.61,5.91,-5.74,-6.84,-2.68,4.34,0.47,4.57,inf
