,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.66,26.43,inf,inf,inf,inf,0.07,0.93,1.07,46.51,inf,3.55,1.35,2.5,0.19,inf,0.14,8.81,-29.16
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.78,18.88,inf,inf,inf,inf,0.08,0.92,1.08,47.08,inf,9.59,4.44,9.41,0.72,inf,0.16,11.49,-13.0
2016,1.78,4.34,0.85,inf,2.73,0.42,0.07,0.98,-0.26,inf,2.44,4.29,21.88,0.03,inf,inf,inf,0.08,0.92,1.1,43.35,inf,15.55,9.78,19.59,1.56,inf,0.16,6.76,-6.35
2017,10.04,6.87,1.59,inf,3.82,0.83,0.12,1.16,-0.52,inf,3.69,5.6,24.15,0.22,inf,inf,inf,0.08,0.92,1.16,55.21,inf,21.86,12.15,23.21,1.76,inf,0.14,6.77,-0.54
2018,4.25,9.03,1.39,inf,4.54,0.88,0.11,-2.56,-0.32,inf,4.45,4.09,26.56,-0.33,inf,inf,inf,0.08,0.92,0.94,58.89,inf,19.48,9.79,15.41,1.19,inf,0.12,6.36,1.4
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.47,28.38,inf,inf,inf,inf,0.08,0.92,0.91,58.34,17.59,17.15,12.26,19.27,1.51,inf,0.12,5.66,64.33
2020,1.64,12.19,1.36,7.69,8.18,1.04,0.1,-0.61,-0.2,6.26,6.65,3.56,31.91,inf,inf,inf,inf,0.07,0.93,0.77,71.66,13.58,12.77,8.57,11.14,0.8,inf,0.09,0.74,14.88
2021,3.16,6.53,0.97,3.77,3.81,0.77,0.07,-0.5,-0.16,3.17,3.2,5.48,36.72,inf,inf,inf,inf,0.08,0.92,0.78,60.08,20.43,20.21,11.78,14.92,1.14,inf,0.1,1.19,5.03
2022,3.78,5.34,0.68,4.5,4.49,0.38,0.05,-0.3,-0.11,3.71,3.71,4.94,38.96,-0.54,inf,inf,inf,0.08,0.92,0.75,35.9,8.34,8.36,7.03,12.68,0.97,inf,0.14,8.79,-2.49
2023,9.16,4.96,0.63,inf,4.17,0.35,0.05,-0.28,-0.1,inf,3.56,4.94,38.96,-0.5,inf,inf,inf,0.08,0.92,0.75,35.9,inf,8.36,7.03,12.68,0.97,inf,0.14,8.79,-2.49
