,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,11.49,6.81,1.37,inf,8.36,4.6,0.53,2.69,-0.89,inf,inf,4.7,23.3,0.03,inf,inf,inf,0.39,0.61,1.97,12.49,inf,55.0,67.54,20.18,7.8,inf,0.12,-11.12,16.02
2015,10.53,7.15,1.78,inf,8.31,6.47,0.69,3.45,-1.19,inf,9.47,6.01,24.16,0.26,inf,inf,inf,0.39,0.61,1.94,21.03,inf,77.78,90.43,24.89,9.71,inf,0.11,-7.93,14.51
2016,10.12,6.87,1.84,inf,8.23,8.23,0.75,3.32,-1.39,inf,7.89,7.29,27.17,0.32,inf,inf,inf,0.4,0.6,1.86,19.74,inf,100.05,119.93,26.82,10.86,inf,0.09,-5.78,14.64
2017,15.14,21.29,2.32,inf,30.07,12.43,0.88,4.27,-1.65,inf,30.34,2.63,24.16,-0.33,inf,inf,inf,0.38,0.62,1.78,13.57,inf,41.34,58.38,10.89,4.11,inf,0.07,-9.76,8.05
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.83,23.54,inf,inf,inf,inf,0.38,0.62,1.66,37.04,inf,-7.58,44.87,7.77,2.93,inf,0.07,-13.37,5.77
2019,4.58,19.93,1.83,-17.13,-212.48,30.51,0.71,4.71,-1.15,inf,inf,2.18,23.76,inf,inf,inf,inf,0.39,0.61,1.64,18.46,-178.06,-14.36,153.11,9.19,3.54,inf,0.02,-27.17,-14.21
2020,6.83,7.52,1.93,-58.79,8.15,113.41,0.96,9.42,-1.17,-61.72,8.56,6.65,25.9,inf,inf,inf,inf,0.49,0.51,2.24,169.17,-192.91,inf,inf,25.66,12.7,inf,0.01,-41.88,2.02
2021,4.79,35.26,1.89,-34.87,56.05,113.57,0.88,5.14,-1.17,inf,inf,1.21,22.61,inf,inf,inf,inf,0.46,0.54,3.17,135.87,-325.67,202.63,322.07,5.36,2.48,inf,0.01,-42.66,-30.14
2022,2.43,19.38,1.86,-15.3,26.95,77.88,0.9,6.9,-1.11,-13.52,23.82,2.37,24.72,0.2,inf,inf,inf,0.49,0.51,3.28,29.1,-509.1,289.0,401.83,9.6,4.66,inf,0.01,-33.4,-2.04
2023,1.27,21.91,2.1,-17.29,30.46,88.04,1.02,7.8,-1.26,-13.37,23.55,2.37,24.72,0.23,inf,inf,inf,0.49,0.51,3.28,29.1,-509.1,289.0,401.83,9.6,4.66,inf,0.01,-33.4,-2.04
