,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,17.95,8.48,3.0,4.96,5.71,0.62,0.97,7.78,-3.37,4.63,5.33,0.47,1.33,-0.66,-0.19,-0.31,-0.36,0.32,0.66,1.21,21.69,12.55,10.9,7.34,35.4,11.21,31.85,1.53,7.67,14.71
2015,4.84,13.62,1.67,6.71,9.48,0.42,0.6,6.87,-1.65,6.35,8.97,0.19,1.56,-0.23,-0.04,-0.16,-0.22,0.35,0.63,1.15,16.9,6.2,4.39,3.06,12.26,4.25,6.49,1.39,4.91,-14.3
2016,inf,14.51,1.88,8.54,21.32,0.77,0.69,6.68,-1.97,9.57,23.88,0.21,1.6,1.66,0.19,0.87,2.17,0.32,0.66,1.15,16.31,9.01,3.61,5.3,12.94,4.19,3.14,0.79,-4.65,-3.3
2017,10.88,16.03,3.12,12.88,22.39,1.16,1.02,8.3,-3.32,13.2,22.95,0.29,1.49,0.4,0.01,0.02,0.04,0.29,0.7,1.17,17.54,8.98,5.17,7.22,19.47,5.6,6.41,0.78,-6.51,-6.39
2018,3.15,35.78,2.95,16.17,27.05,1.04,0.83,5.65,-4.18,15.86,26.52,0.12,1.46,-0.61,-0.23,-1.27,-2.12,0.28,0.72,1.22,15.77,6.45,3.86,2.92,8.25,2.32,6.74,0.8,-7.88,-25.98
2019,5.24,8.44,4.96,7.86,21.21,1.94,1.96,9.23,-8.63,7.39,19.93,1.18,2.01,inf,-0.34,-0.54,-1.47,0.4,0.6,1.38,16.88,24.61,9.13,22.92,58.79,23.25,9.01,1.01,-4.33,20.14
2020,16.57,15.44,5.71,9.68,11.24,1.19,1.55,14.96,-6.55,8.62,10.0,0.47,1.28,inf,-0.84,-1.42,-1.65,0.27,0.73,1.16,20.2,12.27,10.57,7.69,36.97,10.03,31.87,1.3,-0.28,19.96
2021,8.75,10.29,4.79,7.99,9.19,0.89,1.1,25.79,-4.51,8.08,9.3,0.65,1.4,inf,-0.23,-0.39,-0.45,0.23,0.77,1.07,17.71,11.09,9.64,8.61,46.53,10.7,27.59,1.24,14.11,25.75
2022,3.91,13.27,2.94,7.01,8.39,0.66,0.89,13.9,-2.92,6.65,7.96,0.36,1.63,-0.27,-0.19,-0.46,-0.55,0.3,0.7,1.1,16.5,9.38,7.83,4.95,22.16,6.69,20.32,1.35,14.11,11.67
2023,4.27,12.16,2.69,6.42,7.69,0.6,0.81,12.74,-2.67,5.98,7.16,0.36,1.63,-0.25,-0.19,-0.46,-0.55,0.3,0.7,1.1,16.5,9.38,7.83,4.95,22.16,6.69,20.32,1.35,14.11,11.67
