,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,5.37,0.23,inf,5.41,775.94,0.22,-170.84,-0.23,inf,5.1,0.39,9.18,-0.2,0.0,inf,-0.05,0.99,0.01,0.82,85.9,inf,inf,inf,4.22,4.19,4.19,0.0,-53.38,-7.06
2015,0.58,3.8,0.23,inf,3.84,inf,0.23,54.86,-0.23,inf,3.28,0.61,10.05,0.07,-0.01,inf,-0.11,0.99,0.01,1.61,95.24,inf,inf,inf,6.05,6.01,5.97,0.0,-54.08,3.57
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6,10.43,inf,0.0,inf,-0.06,0.99,0.01,1.02,94.98,inf,inf,inf,5.75,5.71,5.7,0.0,20.26,1.2
2017,0.02,4.47,0.21,inf,4.81,632.37,0.21,12.43,-0.22,inf,4.71,0.51,10.84,-0.31,-0.02,inf,-0.48,0.99,0.01,3.36,95.13,inf,inf,inf,4.74,4.7,4.09,0.0,27.06,-3.64
2018,inf,4.74,0.21,inf,4.85,629.89,0.21,28.5,-0.21,inf,5.49,0.51,11.33,-3.94,-0.01,inf,-0.29,0.99,0.01,2.01,95.06,inf,inf,inf,4.48,4.45,4.38,0.0,9.16,-0.87
2019,inf,12.66,0.52,12.79,12.79,inf,0.52,-240.43,-0.52,14.67,14.67,0.48,11.74,inf,0.0,-0.11,-0.11,0.99,0.01,0.76,95.0,inf,inf,inf,4.11,4.08,4.07,0.0,4.29,4.48
2020,0.01,15.09,0.5,15.1,15.1,inf,0.49,40.5,-0.5,14.56,14.56,0.4,12.14,inf,-0.02,-0.62,-0.62,0.99,0.01,2.32,94.85,inf,inf,inf,3.3,3.27,3.3,0.0,-12.49,-8.01
2021,inf,27.08,0.5,29.12,29.12,inf,0.5,8.64,-0.54,28.64,28.64,0.23,12.27,inf,-0.07,inf,-3.86,0.99,0.01,7.26,inf,inf,inf,inf,1.86,1.85,1.73,0.0,inf,-17.54
2022,0.01,9.11,0.57,10.04,10.04,inf,0.56,10.45,-0.6,8.79,8.79,0.78,12.6,0.04,-0.06,inf,-1.1,0.99,0.01,5.92,inf,inf,inf,inf,6.22,6.16,5.5,0.0,inf,8.81
2023,0.01,8.32,0.52,inf,9.17,inf,0.51,9.54,-0.55,inf,8.35,0.78,12.6,0.03,-0.06,inf,-1.1,0.99,0.01,5.92,inf,inf,inf,inf,6.22,6.16,5.5,0.0,inf,8.81
