,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,35.38,0.74,inf,5.45,2.2,0.27,1.07,-0.39,inf,1.94,0.16,7.79,-0.31,-0.48,inf,-3.51,0.37,0.31,6.09,100.0,inf,40.43,6.23,2.1,0.77,5.54,0.12,-41.79,-15.82
2015,inf,-3.6,0.81,inf,-1.63,inf,0.32,1.8,-0.41,inf,-1.07,-2.14,9.48,0.0,-0.28,inf,0.56,0.4,0.32,5.63,100.0,inf,127.19,57.58,-22.54,-8.91,-26.65,-0.15,inf,inf
2016,inf,10.89,0.7,inf,1.91,1.32,0.25,0.85,-0.38,inf,0.61,0.64,9.98,-0.09,-0.48,inf,-1.31,0.36,0.28,14.36,100.0,inf,69.03,12.13,6.4,2.33,17.03,0.19,inf,inf
2017,inf,4.93,0.5,inf,1.86,1.33,0.2,0.75,-0.28,inf,-0.67,1.17,11.46,0.06,-0.68,inf,-2.52,0.4,0.23,13.25,100.0,inf,71.33,26.89,10.22,4.04,13.53,0.15,42.65,45.16
2018,inf,-1.68,0.45,inf,-0.92,inf,0.16,0.81,-0.21,inf,0.25,-2.75,10.28,0.0,-0.57,inf,1.17,0.37,0.24,9.08,100.0,inf,131.66,72.34,-26.79,-9.79,-23.62,-0.14,inf,inf
2019,inf,2.99,0.61,1.55,1.56,1.05,0.27,1.35,-0.36,0.38,0.38,2.21,10.86,inf,-0.46,-1.17,-1.18,0.44,0.18,4.37,100.0,67.66,67.36,35.1,20.33,8.98,20.9,0.26,17.48,66.01
2020,inf,-0.84,0.23,-0.43,-0.43,inf,0.1,0.56,-0.14,0.36,0.36,-5.2,18.9,inf,-0.42,0.79,0.79,0.45,0.22,4.75,100.0,113.2,113.32,58.0,-27.54,-12.47,-30.19,-0.21,inf,inf
2021,inf,0.49,0.14,0.41,0.41,0.34,0.07,0.26,-0.09,-1.21,-1.21,11.95,42.56,inf,-0.55,-1.62,-1.62,0.48,0.18,6.6,100.0,83.08,82.88,69.03,28.09,13.47,19.04,0.2,6.19,50.37
2022,inf,-0.29,0.08,inf,-0.2,inf,0.04,0.18,-0.05,inf,0.89,-9.39,32.88,0.0,-0.46,inf,1.09,0.44,0.21,5.0,100.0,inf,127.34,86.38,-28.56,-12.64,-22.78,-0.15,6.19,inf
2023,inf,-0.24,0.07,inf,-0.16,inf,0.03,0.15,-0.04,inf,0.93,-9.39,32.88,0.0,-0.46,inf,1.09,0.44,0.21,5.0,100.0,inf,127.34,86.38,-28.56,-12.64,-22.78,-0.15,6.19,inf
