,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.83,19.55,2.96,15.25,19.84,2.97,2.02,6.58,-3.48,14.98,19.48,1.22,8.05,0.41,-0.05,-0.27,-0.35,0.68,0.32,3.55,42.05,19.48,14.98,15.2,15.15,10.31,11.88,0.68,18.76,41.73
2015,2.36,10.03,1.65,6.99,9.43,1.51,1.01,4.88,-1.64,7.55,10.19,1.39,8.47,0.47,0.13,0.56,0.76,0.61,0.39,2.76,43.35,21.56,15.98,15.02,16.42,10.1,12.47,0.67,23.6,40.42
2016,8.12,13.61,2.06,7.7,10.92,1.57,1.21,9.7,-1.86,8.65,12.26,1.16,7.68,-0.83,0.25,0.95,1.35,0.59,0.41,1.55,43.19,20.44,14.42,11.56,15.12,8.89,13.14,0.77,22.63,39.31
2017,0.86,24.57,3.76,14.14,19.2,3.09,2.59,12.72,-4.43,14.2,19.28,1.34,8.74,1.6,0.02,0.06,0.08,0.69,0.31,1.97,47.41,21.83,16.09,12.57,15.29,10.56,16.03,0.84,19.56,31.09
2018,6.98,11.71,2.91,7.81,9.78,2.09,1.84,28.88,-2.96,7.81,9.78,2.03,8.15,0.23,0.0,0.0,0.0,0.63,0.37,1.2,54.89,26.73,21.33,17.82,24.89,15.72,22.4,0.88,15.9,21.39
2019,1.07,22.72,4.73,11.64,16.31,4.12,2.66,18.33,-3.64,12.47,17.47,2.09,10.04,inf,0.34,0.83,1.16,0.56,0.44,2.19,57.34,35.37,25.25,18.12,20.83,11.72,18.68,0.65,8.38,12.26
2020,1.55,103.64,3.17,11.36,28.55,2.64,1.1,7.05,-1.56,14.96,37.59,0.32,10.37,inf,1.01,3.6,9.04,0.35,0.65,2.12,54.72,23.23,9.25,2.55,3.06,1.06,3.27,0.42,5.62,-25.93
2021,2.28,40.18,1.96,5.19,11.63,1.45,0.64,5.74,-0.92,8.2,18.38,0.51,10.49,inf,1.14,3.01,6.76,0.33,0.67,1.59,54.4,27.91,12.45,3.6,4.88,1.6,5.7,0.44,6.64,-15.54
2022,1.24,-53.97,1.06,2.37,5.09,0.69,0.35,3.17,-0.45,5.58,11.98,-0.19,9.58,0.39,1.44,3.21,6.89,0.33,0.67,1.9,56.57,29.05,13.53,-1.28,-1.98,-0.64,7.32,0.5,6.2,inf
2023,1.79,-37.41,0.74,1.64,3.53,0.48,0.24,2.19,-0.31,4.85,10.42,-0.19,9.58,0.27,1.44,3.21,6.89,0.33,0.67,1.9,56.57,29.05,13.53,-1.28,-1.97,-0.64,7.32,0.5,6.2,inf
