,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.76,23.06,3.72,inf,12.61,0.42,1.47,7.51,-2.87,inf,14.42,2.23,13.84,17.2,0.53,inf,1.81,0.4,0.6,1.67,8.02,inf,3.35,1.83,16.13,6.37,10.54,3.48,13.41,23.22
2015,2.5,22.37,4.23,inf,11.4,0.44,1.6,5.53,-3.04,inf,13.23,2.7,14.28,1.06,0.68,inf,1.83,0.38,0.62,2.59,8.88,inf,3.9,1.99,18.92,7.17,13.13,3.61,12.23,14.46
2016,2.34,24.39,4.47,inf,12.23,0.49,1.58,5.06,-3.42,inf,14.07,2.81,15.33,6.31,0.67,inf,1.84,0.35,0.65,2.44,9.06,inf,4.02,2.02,18.31,6.46,12.08,3.2,9.71,12.97
2017,2.29,26.51,4.51,inf,14.45,0.52,1.48,4.92,-3.28,inf,16.98,2.83,16.63,32.54,0.78,inf,2.53,0.33,0.66,2.21,9.09,inf,3.61,1.97,16.85,5.56,8.79,2.82,8.23,9.07
2018,2.74,25.73,3.13,inf,15.71,0.33,0.97,3.0,-2.07,inf,20.17,2.07,16.98,-0.96,0.89,inf,4.46,0.31,0.68,2.56,6.79,inf,2.08,1.27,12.18,3.77,4.98,2.97,8.28,-1.25
2019,3.53,75.91,3.0,13.22,22.01,0.32,0.91,2.87,-1.76,18.24,30.37,0.34,8.5,inf,1.14,5.02,8.36,0.3,0.68,2.9,6.84,2.4,1.44,0.42,3.95,1.2,3.52,2.86,5.68,-21.36
2020,1.01,29.63,2.78,9.62,14.97,0.33,0.73,3.21,-1.41,13.81,21.48,0.8,8.55,inf,1.21,4.19,6.51,0.26,0.73,1.89,6.91,3.39,2.18,1.1,9.37,2.46,4.11,2.24,1.43,-9.89
2021,4.4,19.06,1.61,6.47,9.16,0.15,0.42,1.31,-1.16,11.92,16.87,0.76,9.03,inf,1.36,5.44,7.71,0.26,0.73,1.98,4.47,2.28,1.61,0.78,8.45,2.18,5.61,2.81,7.24,-11.44
2022,4.62,7.81,1.16,3.22,4.2,0.1,0.39,2.43,-0.79,4.85,6.33,1.61,10.92,0.07,0.61,1.63,2.13,0.32,0.67,1.45,5.12,3.04,2.33,1.25,15.38,4.94,11.82,3.94,12.42,2.73
2023,3.67,8.65,1.28,3.56,4.65,0.11,0.43,2.68,-0.87,5.19,6.78,1.61,10.92,0.08,0.59,1.63,2.13,0.33,0.67,1.45,5.12,3.04,2.33,1.25,14.79,4.94,11.82,3.94,12.42,2.73
