,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.72,inf,3.1,0.37,0.49,0.42,33.33,inf,24.59,11.39,10.78,4.04,7.89,0.35,inf,inf
2015,5.76,-14.33,0.39,inf,0.41,0.11,0.02,-0.21,-0.02,inf,8.39,-0.07,2.74,inf,7.49,inf,7.98,0.05,0.82,0.43,31.35,inf,25.87,-0.74,-2.7,-0.14,8.0,0.19,inf,inf
2016,inf,-25.46,3.42,inf,5.81,1.05,0.23,-4.84,-0.25,inf,14.93,-0.2,1.46,-0.04,5.36,inf,9.12,0.07,0.75,0.68,24.84,inf,18.06,-4.12,-13.42,-0.9,6.13,0.22,inf,inf
2017,inf,-0.18,0.01,inf,0.01,0.0,0.0,0.02,0.0,inf,6.73,-51.1,inf,0.0,4.29,inf,6.72,0.08,0.69,1.26,29.02,inf,23.75,-1.34,-3.6,-0.3,7.92,0.23,120.59,inf
2018,inf,80.99,2.64,inf,3.46,0.92,0.22,3.76,-0.26,inf,9.43,0.16,4.95,-0.42,4.56,inf,5.97,0.08,0.69,1.65,32.18,inf,26.57,1.13,3.26,0.28,7.84,0.24,54.44,-9.18
2019,inf,50.23,4.52,2.81,5.1,1.52,0.33,5.62,-0.39,5.37,9.74,0.46,5.13,inf,4.11,2.55,4.63,0.07,0.74,1.63,34.98,53.92,29.7,3.02,9.0,0.65,9.72,0.22,50.58,15.45
2020,inf,66.37,3.42,2.19,4.15,1.23,0.18,1.19,-0.24,5.86,11.06,0.28,5.41,-1.97,5.71,3.66,6.92,0.05,0.71,2.64,34.71,56.07,29.67,1.85,5.15,0.28,5.46,0.15,50.58,42.36
2021,inf,82.76,4.26,2.74,5.17,1.53,0.23,1.49,-0.31,6.4,12.09,0.28,5.41,-2.42,5.71,3.66,6.92,0.05,0.71,2.64,34.71,56.07,29.67,1.85,5.15,0.28,5.46,0.15,50.58,4.37
2022,inf,82.76,4.26,2.74,5.17,1.53,0.23,1.49,-0.31,6.4,12.09,0.28,5.41,-2.42,5.71,3.66,6.92,0.05,0.71,2.64,34.71,56.07,29.67,1.85,5.15,0.28,5.46,0.15,50.58,4.37
2023,inf,82.76,4.26,2.74,5.17,1.53,0.23,1.49,-0.31,6.4,12.09,0.28,5.41,-2.42,5.71,3.66,6.92,0.05,0.71,2.64,34.71,56.07,29.67,1.85,5.15,0.28,5.46,0.15,50.58,4.37
