,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.01,4.97,0.82,4.84,5.09,0.86,0.33,1.11,-0.78,6.57,6.91,1.51,9.19,0.07,0.29,1.74,1.83,0.41,0.57,2.07,28.29,17.68,16.81,17.2,16.41,6.66,8.93,0.39,20.5,15.7
2015,8.93,7.12,0.82,7.82,7.82,0.82,0.34,1.03,-0.85,9.14,9.14,1.22,10.63,-0.3,0.14,1.31,1.31,0.42,0.56,2.19,30.2,10.46,10.46,11.5,11.47,4.78,5.41,0.42,9.53,-2.9
2016,3.23,8.72,0.94,10.68,10.68,1.14,0.39,1.18,-0.92,11.89,11.89,1.25,11.67,5.01,0.1,1.21,1.21,0.44,0.56,inf,32.78,10.7,10.7,13.11,10.25,4.49,4.65,0.34,1.14,-6.02
2017,4.25,10.22,1.21,9.33,10.02,1.4,0.46,1.32,-1.07,13.19,14.16,1.47,12.48,0.59,0.5,3.86,4.14,0.38,0.6,2.56,33.87,15.04,14.0,13.73,11.79,4.49,6.06,0.33,4.59,4.37
2018,8.33,7.95,1.19,6.81,7.4,1.01,0.4,1.05,-0.95,9.38,10.19,1.55,10.43,1.41,0.45,2.57,2.79,0.34,0.64,2.98,33.19,14.87,13.69,12.74,14.91,5.06,8.03,0.4,6.96,10.29
2019,5.16,13.87,1.98,10.64,12.92,1.58,0.65,1.92,-1.39,13.44,16.33,1.55,10.9,inf,0.52,2.81,3.41,0.33,0.65,2.78,30.42,14.86,12.23,11.4,14.26,4.7,7.35,0.41,7.66,-0.85
2020,1.95,16.6,1.61,10.5,12.8,1.37,0.51,1.85,-0.96,14.6,17.8,1.14,11.77,inf,0.63,4.1,5.0,0.31,0.67,2.37,28.2,13.09,10.74,8.28,9.7,3.05,5.37,0.37,6.89,0.09
2021,5.33,7.2,0.95,4.38,5.08,0.81,0.29,1.06,-0.54,7.62,8.83,1.67,12.67,inf,0.7,3.24,3.75,0.3,0.67,2.4,25.86,18.58,16.03,11.31,13.15,3.98,7.3,0.35,10.87,7.64
2022,5.21,-18.13,0.56,5.77,10.49,0.55,0.16,0.7,-0.3,16.29,29.61,-0.42,13.6,0.14,1.15,10.52,19.12,0.26,0.71,2.03,19.68,9.59,5.28,-3.05,-3.48,-0.9,0.72,0.29,6.86,inf
2023,6.2,-15.24,0.47,4.85,8.81,0.47,0.14,0.59,-0.25,15.37,27.93,-0.42,13.59,0.12,1.02,10.52,19.12,0.29,0.71,2.03,19.68,9.59,5.28,-3.05,-3.08,-0.9,0.72,0.29,6.86,inf
