,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,39.52,0.31,inf,7.24,0.44,0.17,1.47,-0.23,inf,17.85,0.13,16.49,-0.21,0.23,inf,5.42,0.55,0.38,1.73,8.83,inf,6.02,1.1,0.77,0.42,2.68,0.39,1.45,-36.68
2015,2.11,-0.49,0.12,inf,-0.43,0.15,0.06,0.66,-0.08,inf,-2.39,-3.19,13.23,0.0,0.44,inf,-1.61,0.48,0.46,1.53,1.69,inf,-35.63,-31.77,-24.13,-11.66,-21.08,0.37,-4.71,inf
2016,inf,-1.53,0.08,inf,-4.64,0.12,0.04,0.22,-0.05,inf,-29.45,-2.67,53.99,0.02,0.34,inf,-21.06,0.52,0.42,3.66,5.76,inf,-2.62,-7.92,-4.95,-2.55,-2.47,0.32,-6.61,inf
2017,inf,48.94,0.83,inf,12.9,1.06,0.44,2.71,-0.61,inf,19.17,0.19,10.99,-0.36,0.31,inf,4.89,0.53,0.42,2.38,15.23,inf,8.23,2.17,1.69,0.9,3.57,0.41,-3.32,inf
2018,0.52,15.9,0.81,inf,10.11,0.84,0.44,2.32,-0.63,inf,15.12,0.58,11.39,0.08,0.29,inf,3.64,0.54,0.41,2.5,16.13,inf,8.32,5.29,5.09,2.74,3.41,0.52,1.38,inf
2019,1.68,55.88,0.85,6.13,12.51,0.8,0.45,2.0,-0.68,7.9,16.12,0.17,11.21,inf,0.23,1.64,3.34,0.53,0.41,3.07,12.54,13.01,6.37,1.43,1.52,0.81,4.29,0.57,4.95,10.48
2020,0.3,27.21,1.23,4.66,6.25,1.14,0.61,2.49,-1.01,5.13,6.89,0.54,11.86,inf,0.07,0.28,0.38,0.5,0.44,2.64,20.24,24.42,18.2,4.18,4.53,2.25,10.41,0.54,9.57,inf
2021,9.4,2.09,0.87,1.52,1.65,0.56,0.48,1.39,-0.98,1.43,1.55,7.24,17.36,inf,-0.03,-0.06,-0.06,0.55,0.38,3.16,33.42,36.97,34.06,26.89,41.7,22.97,30.05,0.85,31.89,inf
2022,8.79,5.55,0.35,2.51,3.36,0.28,0.22,0.6,-0.46,2.88,3.85,1.29,20.66,-0.07,0.05,0.32,0.42,0.58,0.35,3.78,17.49,10.99,8.21,4.98,6.98,4.04,4.61,0.81,24.78,47.29
2023,8.63,5.65,0.35,2.56,3.43,0.28,0.23,0.61,-0.47,3.01,4.03,1.29,20.66,-0.07,0.04,0.32,0.42,0.65,0.35,3.78,17.49,10.99,8.21,4.98,6.24,4.04,4.61,0.81,24.78,47.29
