,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.43,1.06,1.06,0.42,0.58,inf,38.59,35.58,35.58,21.36,24.45,10.15,17.81,0.48,13.11,4.85
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.28,0.74,0.74,0.43,0.57,inf,41.6,38.45,38.45,23.04,22.59,9.81,18.11,0.43,9.69,4.37
2016,5.63,14.77,3.46,inf,9.43,3.55,1.58,14.7,-2.06,inf,9.96,2.37,10.13,4.72,0.19,inf,0.53,0.46,0.54,1.86,42.55,inf,37.59,24.02,23.4,10.73,19.61,0.45,8.29,1.34
2017,7.65,11.57,3.39,inf,8.13,3.31,1.18,-11.94,-1.46,inf,9.83,3.07,10.46,0.39,0.71,inf,1.69,0.35,0.65,0.66,42.88,inf,40.66,28.58,29.33,10.24,16.42,0.36,7.37,6.09
2018,12.77,9.31,3.41,inf,5.88,2.45,0.91,55.78,-1.12,inf,7.87,3.55,9.68,0.6,1.16,inf,1.99,0.27,0.73,1.09,44.56,inf,41.7,26.32,36.64,9.75,18.79,0.37,9.57,10.01
2019,3.19,17.94,5.93,8.04,9.65,4.23,1.38,54.11,-1.77,10.15,12.19,2.83,8.57,inf,1.56,2.11,2.54,0.23,0.77,1.13,42.34,52.61,43.81,23.56,33.02,7.67,16.17,0.33,8.66,10.81
2020,3.92,12.82,4.63,5.53,6.44,2.92,1.02,15.24,-1.31,7.41,8.63,3.43,9.49,inf,1.58,1.89,2.19,0.22,0.78,1.44,44.57,52.9,45.43,22.82,36.14,7.95,19.1,0.35,13.49,13.27
2021,4.66,20.04,3.95,5.28,6.4,2.5,0.82,11.43,-1.06,7.8,9.46,1.92,9.72,inf,1.89,2.52,3.06,0.21,0.79,1.47,47.14,47.37,39.06,12.47,19.72,4.1,16.54,0.33,14.25,0.21
2022,7.89,11.61,3.66,4.55,5.33,2.6,0.81,20.77,-1.0,6.78,7.94,3.26,10.34,0.17,1.79,2.23,2.61,0.22,0.78,1.25,46.94,57.03,48.72,22.37,31.57,6.97,20.08,0.31,11.18,5.86
2023,5.49,12.31,3.88,4.83,5.65,2.75,0.86,22.02,-1.06,7.05,8.26,3.26,10.34,0.18,1.79,2.23,2.61,0.22,0.78,1.25,46.94,57.03,48.72,22.37,31.55,6.97,20.08,0.31,11.18,5.86
