,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,5.18,0.23,inf,10.93,8.63,0.07,0.41,-0.18,inf,inf,0.56,12.37,-0.24,-1.44,inf,-67.61,0.32,0.53,1.45,-260.24,inf,78.9,166.49,4.51,1.44,-0.23,0.01,12.55,-5.56
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.87,13.57,inf,-1.34,inf,-65.08,0.33,0.51,1.49,-257.34,inf,74.56,231.85,6.42,2.12,-0.31,0.01,19.78,4.83
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.83,14.18,inf,-1.42,inf,-180.67,0.32,0.53,1.45,-192.09,inf,26.9,200.21,5.86,1.88,-1.26,0.01,14.64,1.55
2017,0.21,5.08,0.24,inf,-40.92,10.28,0.08,0.44,-0.21,inf,inf,0.7,14.81,-0.31,-1.45,inf,249.36,0.35,0.49,1.45,-260.6,inf,-25.12,202.37,4.69,1.63,-1.91,0.01,-1.3,-4.11
2018,0.04,5.58,0.26,inf,19.21,11.39,0.09,0.48,-0.24,inf,inf,0.72,15.55,1.55,-1.47,inf,-109.11,0.36,0.47,1.46,-233.22,inf,59.29,203.95,4.63,1.68,-1.01,0.01,-1.32,0.18
2019,0.01,22.02,0.93,75.4,83.14,38.41,0.33,0.9,-0.86,-52.96,-58.4,0.68,16.18,inf,-1.47,-119.81,-132.11,0.36,0.47,2.52,-224.34,50.94,46.2,174.43,4.21,1.51,-0.22,0.01,3.11,4.08
2020,inf,18.4,0.61,15.82,16.28,29.49,0.25,0.58,-0.63,-15.71,-16.16,0.56,16.76,inf,-1.27,-32.87,-33.83,0.41,0.4,3.39,-301.47,186.4,181.11,160.27,3.33,1.35,1.68,0.01,-1.53,-8.54
2021,0.01,24.39,0.42,-23.26,-21.78,120.51,0.17,0.45,-0.41,inf,inf,0.29,16.97,inf,-1.16,64.41,60.3,0.41,0.42,2.8,inf,-518.18,-553.42,494.15,1.72,0.7,-2.42,0.0,-32.32,-18.92
2022,inf,8.46,0.39,10.6,13.37,186.83,0.21,0.61,-0.53,inf,inf,1.14,24.71,0.03,-1.18,-22.72,-28.66,0.38,0.46,2.33,inf,inf,inf,inf,6.51,2.48,2.77,0.0,-31.54,10.41
2023,inf,8.59,0.4,10.75,13.56,189.54,0.21,0.62,-0.54,-11.21,-14.15,1.14,24.71,0.03,-0.84,-22.72,-28.66,0.54,0.46,2.33,inf,inf,inf,inf,4.61,2.48,2.77,0.0,-31.54,10.41
