,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,2.65,23.07,0.4,0.93,1.62,0.11,0.07,0.38,-0.11,3.97,6.92,0.49,28.1,-0.38,1.34,3.11,5.42,0.18,0.51,2.43,12.08,11.74,6.75,0.48,1.74,0.32,5.43,0.67,9.9,-11.57
2015,6.63,-0.29,0.06,-0.97,-0.21,0.02,0.01,0.05,-0.01,-30.66,-6.47,-5.64,29.15,0.0,1.74,-29.71,-6.27,0.17,0.57,2.68,9.85,-1.62,-7.66,-5.34,-19.36,-3.32,-8.24,0.62,6.78,inf
2016,inf,-3.18,0.51,4.85,-2.66,0.12,0.08,0.49,-0.12,21.53,-11.83,-1.51,9.41,0.08,1.77,16.85,-9.26,0.16,0.57,1.98,9.2,2.4,-4.37,-3.66,-16.05,-2.52,-4.37,0.69,1.24,inf
2017,0.35,-27.93,0.67,1.76,5.2,0.15,0.11,0.55,-0.18,5.99,17.67,-0.21,8.66,0.33,1.63,4.3,12.68,0.17,0.54,2.33,9.76,8.72,2.96,-0.55,-2.4,-0.4,1.96,0.73,-0.57,inf
2018,2.88,8.54,0.73,1.16,1.7,0.15,0.13,0.81,-0.2,3.25,4.77,0.81,9.5,-0.02,1.31,2.07,3.03,0.18,0.51,1.92,13.32,12.79,8.71,1.73,8.55,1.56,9.46,0.9,2.98,9.61
2019,1.62,21.54,0.91,1.74,2.88,0.23,0.17,0.84,-0.26,3.55,5.89,0.43,10.15,inf,0.97,1.85,3.07,0.19,0.5,2.46,10.6,13.28,8.01,1.07,4.24,0.79,6.28,0.73,-1.4,16.03
2020,1.6,14.02,1.05,1.63,2.36,0.28,0.19,0.91,-0.31,2.67,3.88,0.8,10.76,inf,0.72,1.12,1.62,0.18,0.5,2.16,13.54,17.19,11.84,1.99,7.46,1.35,8.13,0.68,0.11,inf
2021,20.39,2.44,0.84,0.54,0.59,0.16,0.17,0.64,-0.3,0.81,0.89,4.66,13.56,inf,0.44,0.28,0.31,0.2,0.42,2.38,26.57,29.46,26.78,6.46,34.35,6.79,28.18,1.05,15.78,inf
2022,9.64,3.58,0.28,0.69,0.76,0.16,0.18,0.72,-0.32,1.0,1.09,3.62,45.74,-0.14,0.38,0.32,0.35,0.22,0.37,2.39,22.75,23.55,21.46,4.54,22.75,5.01,22.17,1.1,17.42,inf
2023,10.57,3.27,0.26,0.63,0.69,0.15,0.16,0.65,-0.29,0.94,1.03,3.62,45.74,-0.11,0.13,0.32,0.35,0.63,0.37,2.39,22.75,23.55,21.46,4.54,7.92,5.01,22.17,1.1,17.42,inf
