,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.98,8.85,0.97,6.66,7.13,0.74,0.09,-2.54,-0.17,6.74,7.22,1.52,13.86,-0.52,inf,inf,inf,0.1,0.9,inf,42.19,11.1,10.37,8.35,10.69,1.03,inf,0.12,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.78,2.91,2.15,15.17,inf,inf,inf,inf,0.1,0.9,inf,32.21,11.31,10.8,9.1,13.59,1.29,inf,0.14,16.03,2.97
2016,5.42,6.29,0.71,3.7,4.21,0.44,0.07,0.95,-0.13,3.58,4.07,1.78,15.75,-0.37,inf,inf,inf,0.1,0.9,inf,49.22,11.83,10.4,6.96,10.83,1.04,inf,0.15,12.86,-4.85
2017,1.23,8.22,1.28,5.1,5.8,0.97,0.12,0.57,-0.32,4.79,5.45,2.68,17.19,0.16,inf,inf,inf,0.1,0.9,inf,49.24,18.93,16.64,11.75,14.88,1.47,inf,0.13,9.3,5.6
2018,5.89,10.81,1.35,5.95,6.89,1.16,0.13,0.93,-0.27,5.4,6.26,2.22,17.79,-0.63,inf,inf,inf,0.09,0.91,inf,53.77,19.52,16.84,10.74,12.33,1.16,inf,0.11,6.29,3.93
2019,5.16,8.02,1.31,6.28,7.7,1.26,0.13,2.06,-3.57,5.63,6.91,3.1,19.05,inf,inf,inf,inf,0.09,0.91,0.04,56.18,20.1,16.39,15.74,16.27,1.54,inf,0.1,1.64,15.39
2020,3.41,13.05,0.97,inf,10.32,1.1,0.09,2.02,-0.1,inf,7.91,1.52,20.4,inf,inf,inf,inf,0.09,0.92,2.34,60.03,inf,10.61,8.4,7.51,0.68,inf,0.08,-5.25,-6.76
2021,7.13,6.34,0.76,inf,4.65,0.93,0.07,3.81,-0.07,inf,2.98,2.65,22.22,inf,inf,inf,inf,0.09,0.93,1.37,55.25,inf,20.01,14.69,11.94,1.04,inf,0.07,-6.73,8.29
2022,5.08,8.54,0.76,inf,9.45,0.55,0.06,4.5,-0.07,inf,5.49,2.06,23.28,-0.38,inf,inf,inf,0.08,0.92,1.87,30.36,inf,5.84,6.47,8.85,0.74,inf,0.11,6.91,-5.11
2023,6.1,7.38,0.65,inf,8.17,0.48,0.05,3.88,-0.06,inf,5.68,2.06,23.28,-0.36,inf,inf,inf,0.08,0.92,1.87,30.36,inf,5.84,6.47,8.85,0.74,inf,0.11,6.91,-5.11
