,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,1.7,0.62,inf,1.56,0.3,0.05,-0.17,-0.06,inf,9.28,0.06,0.18,-0.13,2.97,inf,7.4,0.07,0.93,0.38,23.23,inf,19.41,17.8,36.78,2.73,8.64,0.15,-26.46,22.37
2015,3.89,30.36,0.88,inf,2.25,0.19,0.06,-0.23,-0.08,inf,9.29,0.01,0.18,-0.33,2.72,inf,6.99,0.07,0.93,0.4,15.87,inf,8.6,0.64,2.89,0.21,6.64,0.33,-6.24,inf
2016,inf,-211.65,7.97,inf,64.03,7.67,0.55,-1.78,-0.66,inf,89.73,-0.01,0.18,0.94,2.89,inf,23.26,0.07,0.93,0.34,25.54,inf,11.98,-3.62,-3.76,-0.26,2.42,0.07,-29.76,inf
2017,inf,-18.79,118.44,inf,-10.09,170.04,1.22,-3.17,-1.48,inf,-11.25,-0.15,0.02,-0.01,14.92,inf,-1.27,0.01,0.99,0.31,-245.12,inf,inf,-905.1,-630.43,-6.48,-73.75,0.01,-37.34,inf
2018,inf,-133.17,137.87,inf,-133.4,63.56,0.68,-1.72,-0.83,inf,-158.15,-0.01,0.01,1.45,30.37,inf,-29.38,0.0,1.0,0.31,37.61,inf,-47.64,-47.73,-103.52,-0.51,-3.29,0.01,-25.94,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,43.91,inf,-19.45,0.0,1.0,0.29,inf,inf,inf,inf,-48.82,-0.16,-5.02,0.0,inf,inf
2020,inf,-14.07,177.33,inf,-14.07,inf,0.04,-0.1,-0.05,inf,-64.33,-0.11,0.01,inf,597.55,inf,-47.4,0.0,1.0,0.29,inf,inf,inf,inf,inf,-0.3,-2.11,0.0,inf,inf
2021,inf,-15.98,-17.52,inf,-15.98,inf,0.04,-0.1,-0.05,inf,-70.62,-0.1,-0.09,inf,inf,inf,-53.35,0.0,1.0,0.29,inf,inf,inf,inf,-109.69,-0.27,-1.91,0.0,inf,inf
2022,inf,-5.33,-5.95,inf,-4.82,inf,0.02,-0.06,-0.03,inf,-34.51,-0.16,-0.14,-0.2,inf,inf,-28.98,0.0,1.0,0.28,inf,inf,inf,inf,-111.63,-0.45,-3.55,0.0,inf,inf
2023,inf,-5.33,-5.95,inf,-4.82,inf,0.02,-0.06,-0.03,inf,-34.51,-0.16,-0.14,-0.2,inf,inf,-28.98,0.0,1.0,0.28,inf,inf,inf,inf,-111.63,-0.45,-3.55,0.0,inf,inf
