,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-2.96,3.02,inf,2.8,-16.31,-7.23,0.12,0.86,0.29,18.7,-8.82,-19.89,-55.57,-108.07,-12.96,-9.83,0.23,8.2,inf
2015,inf,-3.65,2.1,inf,-235.23,1.03,0.28,-2.28,-0.31,inf,-516.54,-1.71,2.97,0.09,2.52,inf,-281.31,0.13,0.85,0.4,16.59,inf,-0.44,-28.36,-57.71,-7.78,-1.45,0.27,8.54,inf
2016,inf,-3.94,0.77,inf,14.55,0.97,0.18,-3.83,-0.2,inf,40.08,-1.56,7.92,0.41,1.36,inf,25.53,0.23,0.75,0.68,12.53,inf,6.67,-24.66,-19.67,-4.62,1.23,0.19,6.32,inf
2017,inf,-66.59,2.24,inf,12.27,2.92,0.66,19.41,-0.8,inf,18.98,-0.19,5.79,0.88,1.22,inf,6.71,0.3,0.69,1.25,29.02,inf,23.8,-4.39,-3.36,-0.99,7.95,0.23,12.26,inf
2018,inf,100.26,3.3,inf,15.14,4.02,0.98,16.56,-1.15,inf,21.11,0.17,5.15,-0.5,1.3,inf,5.97,0.3,0.69,1.65,32.18,inf,26.59,4.01,3.29,0.97,7.85,0.24,14.26,inf
2019,inf,52.29,4.88,10.63,19.25,5.74,1.24,21.28,-1.46,13.17,23.87,0.5,5.35,inf,1.17,2.55,4.62,0.25,0.74,1.63,34.98,54.03,29.82,10.98,9.33,2.37,9.76,0.22,14.09,inf
2020,inf,120.05,2.38,9.37,18.31,5.12,0.78,5.86,-1.02,12.55,24.54,0.16,8.08,inf,0.81,3.19,6.23,0.33,0.67,2.34,32.22,54.66,27.97,4.27,1.98,0.65,5.05,0.15,10.92,inf
2021,inf,218.75,2.23,9.83,21.67,4.43,0.68,4.15,-0.92,13.33,29.39,0.08,7.98,inf,0.79,3.5,7.72,0.31,0.69,2.79,28.06,45.03,20.43,2.02,1.02,0.31,4.19,0.15,11.53,inf
2022,0.1,67.01,2.24,6.9,11.36,3.51,0.75,8.49,-0.95,8.77,14.45,0.28,8.31,0.28,0.62,1.87,3.09,0.33,0.66,1.71,31.97,50.84,30.85,5.23,3.39,1.12,8.84,0.21,10.6,inf
2023,0.1,67.87,2.27,6.99,11.51,3.55,0.76,8.6,-0.97,8.86,14.6,0.28,8.31,0.28,0.61,1.87,3.09,0.34,0.66,1.71,31.97,50.84,30.85,5.23,3.34,1.12,8.84,0.21,10.6,inf
