,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.41,48.71,inf,0.35,2.05,2.8,0.53,0.47,inf,18.89,16.93,12.41,8.66,8.81,4.71,6.11,0.54,17.37,8.78
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.36,52.06,inf,0.41,inf,2.76,0.49,0.5,1.45,21.05,inf,14.23,7.98,8.36,4.12,7.13,0.52,16.71,3.84
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.27,53.78,inf,0.5,inf,3.8,0.5,0.5,inf,21.89,inf,15.18,6.84,5.91,2.94,6.12,0.43,11.0,-5.0
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.78,55.57,inf,0.57,inf,4.08,0.46,0.53,0.93,23.95,inf,15.27,7.37,6.8,3.12,7.37,0.42,10.55,8.09
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.14,58.59,inf,0.59,inf,3.96,0.45,0.55,1.0,22.99,inf,16.03,9.42,8.78,3.92,6.75,0.42,10.22,5.58
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7.27,63.04,inf,0.5,2.07,2.7,0.45,0.54,1.48,27.6,25.72,19.64,12.25,11.53,5.19,8.75,0.42,3.14,10.54
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,14.27,72.94,inf,0.34,1.31,1.58,0.43,0.57,1.18,28.37,27.61,22.83,20.95,19.56,8.35,9.83,0.4,4.51,26.76
2021,3.82,19.89,4.51,inf,18.09,4.11,1.99,30.69,-2.57,inf,4.75,1.81,7.98,inf,0.38,inf,1.53,0.44,0.55,1.4,20.28,inf,22.71,20.65,22.68,10.0,12.31,0.48,12.85,40.78
2022,3.83,56.9,2.99,inf,21.7,2.89,1.27,29.15,-1.57,inf,10.58,0.41,7.72,-0.73,0.47,inf,3.35,0.42,0.57,1.3,22.8,inf,13.3,5.07,5.34,2.24,8.09,0.44,9.35,1.47
2023,4.32,50.45,2.65,inf,19.24,2.56,1.13,25.84,-1.39,inf,9.75,0.41,7.72,-0.65,0.46,inf,3.35,0.43,0.57,1.3,22.8,inf,13.3,5.07,5.26,2.24,8.09,0.44,9.35,1.47
