,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,9.45,12.92,2.03,inf,9.65,1.15,1.06,5.42,-1.85,inf,10.74,1.62,10.34,3.93,0.23,inf,1.09,0.53,0.47,inf,26.1,inf,11.95,8.92,15.47,8.17,11.01,0.92,9.46,58.7
2015,6.88,15.8,2.46,inf,11.99,1.31,1.28,7.2,-2.19,inf,13.22,1.57,10.06,-4.64,0.25,inf,1.24,0.52,0.48,inf,26.74,inf,10.89,8.26,15.57,8.11,10.39,0.98,5.94,19.4
2016,3.01,108.03,2.16,inf,102.41,1.24,1.13,4.61,-2.07,inf,111.76,0.19,9.59,-1.23,0.2,inf,9.35,0.52,0.48,inf,27.67,inf,1.21,1.15,2.03,1.05,-1.09,0.91,-0.85,-33.43
2017,2.39,12.91,2.26,inf,9.96,1.35,1.38,4.82,-2.63,inf,9.98,1.85,10.56,0.01,0.01,inf,0.02,0.61,0.39,2.49,27.76,inf,13.58,10.48,17.51,10.66,17.06,1.02,-0.24,5.78
2018,7.14,11.05,2.38,inf,8.55,1.24,1.39,5.92,-2.66,inf,9.07,2.27,10.57,0.48,0.14,inf,0.51,0.59,0.42,1.97,26.62,inf,14.54,11.25,21.5,12.59,19.13,1.12,1.6,7.68
2019,7.88,14.27,2.83,8.38,10.7,1.46,1.59,7.25,-3.0,8.95,11.42,2.02,10.16,inf,0.19,0.57,0.72,0.56,0.44,1.87,25.35,17.45,13.67,10.25,19.87,11.13,17.32,1.09,1.6,4.48
2020,0.44,21.61,2.0,9.07,13.9,1.12,0.96,4.79,-2.21,8.94,13.69,0.97,10.51,inf,-0.03,-0.13,-0.21,0.48,0.52,1.55,26.09,12.34,8.06,5.18,9.24,4.45,9.37,0.86,-0.25,-9.13
2021,4.79,6.97,2.3,4.8,5.47,1.09,1.34,5.22,-2.95,4.69,5.35,4.42,13.36,inf,-0.05,-0.11,-0.12,0.58,0.42,1.9,27.5,22.77,19.99,15.68,33.06,19.27,29.02,1.23,11.02,87.2
2022,14.6,6.98,2.5,4.83,5.48,0.93,1.26,4.48,-3.26,4.88,5.53,4.41,12.31,-24.47,0.02,0.04,0.05,0.51,0.5,1.85,26.83,19.34,17.07,13.38,35.62,18.04,27.97,1.35,13.28,18.96
2023,14.72,6.93,2.48,4.79,5.43,0.93,1.25,4.45,-3.23,4.84,5.48,4.41,12.31,-24.27,0.02,0.04,0.05,0.5,0.5,1.85,26.83,19.34,17.07,13.38,35.78,18.04,27.97,1.35,13.28,18.96
