,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,3.56,-0.21,inf,2.72,0.49,0.37,1.67,-1.42,inf,6.98,0.42,-7.09,0.05,inf,inf,4.44,-1.78,2.78,1.44,41.03,inf,18.15,13.87,-5.91,10.5,-18.66,0.76,3.62,15.26
2015,inf,9.04,-0.34,inf,7.97,0.96,0.55,1.8,-2.43,inf,12.8,0.26,-7.13,-0.25,inf,inf,6.47,-1.64,2.64,1.65,34.68,inf,12.03,10.62,-3.71,6.08,-9.32,0.57,-2.6,-2.21
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.27,-6.85,inf,inf,inf,5.72,-1.42,2.42,1.87,34.63,inf,10.76,12.35,-4.01,5.68,-8.21,0.46,-5.5,-12.32
2017,inf,-42.33,-0.72,inf,-64.09,2.44,1.0,2.63,-5.69,inf,-55.36,-0.12,-6.97,0.3,inf,inf,-15.2,-1.4,2.4,1.87,29.63,inf,-3.8,-5.76,-1.69,-2.37,4.55,0.41,-3.88,inf
2018,inf,5.69,-0.44,inf,4.93,1.48,0.58,1.49,-2.97,inf,4.85,0.5,-6.46,-0.01,inf,inf,1.36,-1.31,2.31,2.02,19.09,inf,30.01,26.04,-7.76,10.16,-19.18,0.39,-5.6,14.89
2019,inf,22.67,-0.75,inf,13.24,2.41,1.01,2.6,-5.16,inf,9.54,0.21,-6.35,inf,inf,inf,0.7,-1.34,2.34,1.93,21.78,inf,18.2,10.63,-3.32,4.45,-10.52,0.42,-8.09,-12.85
2020,inf,7.04,-0.56,inf,5.22,1.32,0.66,1.85,-3.72,inf,3.81,0.47,-5.88,inf,inf,inf,-0.1,-1.17,2.17,1.76,28.14,inf,25.23,18.71,-7.98,9.34,-17.58,0.5,0.12,12.13
2021,inf,10.29,-1.33,inf,9.09,1.98,1.37,4.02,-7.76,inf,3.53,0.67,-5.2,inf,inf,inf,-1.2,-1.03,2.03,1.7,28.86,inf,21.82,19.27,-12.96,13.29,-22.51,0.69,9.48,19.66
2022,inf,7.64,-0.75,inf,9.55,1.5,0.71,2.03,-4.6,inf,1.31,0.47,-4.74,-0.25,inf,inf,-3.93,-0.95,1.95,1.72,23.18,inf,15.74,19.68,-9.84,9.36,-11.26,0.48,2.91,inf
2023,inf,4.12,-0.41,inf,5.15,0.81,0.39,1.09,-2.48,inf,-0.39,0.47,-4.74,-0.13,inf,inf,-3.93,-0.95,1.95,1.72,23.18,inf,15.74,19.68,-9.84,9.36,-11.26,0.48,2.91,inf
