,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,8.63,123.17,0.8,inf,5.64,1.42,0.38,4.66,-0.46,inf,8.81,0.18,27.29,0.17,0.45,inf,3.17,0.47,0.52,1.88,34.92,inf,25.21,1.16,0.65,0.31,7.59,0.27,11.24,-37.9
2015,7.49,-1.55,0.52,inf,-2.39,0.88,0.2,3.55,-0.24,inf,-5.83,-8.43,25.01,0.0,0.75,inf,-3.45,0.38,0.6,1.47,19.57,inf,-36.67,-56.64,-33.71,-12.79,-19.03,0.23,-1.27,inf
2016,0.65,10.12,1.06,inf,6.5,1.42,0.42,3.65,-0.54,inf,10.44,2.54,24.26,-0.08,0.64,inf,3.94,0.39,0.59,2.01,35.39,inf,21.89,14.07,10.46,4.13,4.86,0.29,-1.21,-18.85
2017,3.29,11.98,1.47,inf,6.11,1.95,0.64,10.92,-0.8,inf,7.85,3.36,27.41,0.37,0.42,inf,1.74,0.44,0.55,1.45,38.03,inf,31.82,16.24,12.26,5.37,13.45,0.33,3.53,12.25
2018,3.86,10.5,1.58,inf,6.24,2.0,0.79,11.35,-0.95,inf,7.11,4.86,32.25,0.23,0.22,inf,0.87,0.5,0.49,1.67,39.62,inf,32.1,19.08,15.06,7.51,18.07,0.39,5.79,194.87
2019,2.65,-42.22,1.74,14.32,125.75,1.89,0.76,21.85,-0.94,15.85,139.25,-1.26,30.56,inf,0.19,1.54,13.49,0.44,0.57,1.23,43.6,13.24,1.51,-4.49,-4.13,-1.8,-0.12,0.4,12.46,inf
2020,2.75,17.3,2.49,6.23,8.88,2.22,0.97,9.07,-1.32,6.34,9.03,5.05,35.16,inf,0.04,0.11,0.15,0.39,0.62,1.67,52.73,35.57,24.97,12.81,14.38,5.59,18.93,0.44,21.72,inf
2021,18.79,3.3,2.08,2.63,2.83,1.36,0.8,10.01,-1.07,2.7,2.91,23.62,37.49,inf,0.05,0.07,0.07,0.39,0.61,1.47,60.05,51.84,48.15,41.3,63.01,24.29,42.35,0.59,25.41,55.55
2022,8.53,4.43,2.18,3.7,4.7,1.88,0.94,49.79,-1.14,4.06,5.16,20.07,40.78,-0.21,0.22,0.36,0.46,0.41,0.57,1.12,45.17,50.73,39.88,42.35,51.27,21.16,28.76,0.5,15.85,40.33
2023,7.09,3.8,1.87,3.17,4.03,1.61,0.8,42.72,-0.98,3.53,4.49,21.13,42.94,-0.18,0.21,0.36,0.46,0.43,0.57,1.12,45.17,50.73,39.88,42.35,49.22,21.16,28.76,0.5,15.85,40.33
