,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.83,7.49,1.51,inf,7.12,11.8,1.22,25.44,-1.38,inf,7.08,1.29,6.42,0.19,0.02,inf,0.1,0.81,0.13,1.72,24.98,inf,165.76,157.56,20.17,16.28,18.16,0.1,3.15,12.64
2015,7.58,5.36,1.06,inf,5.24,9.73,0.87,16.21,-0.98,inf,5.24,1.31,6.64,0.44,0.01,inf,0.07,0.82,0.13,1.98,23.62,inf,185.63,181.54,19.77,16.17,17.76,0.09,-1.39,14.96
2016,6.26,7.27,1.25,inf,7.25,12.73,1.01,19.65,-1.14,inf,7.51,1.11,6.42,-0.98,0.02,inf,0.12,0.81,0.14,1.81,22.32,inf,175.55,175.19,17.2,13.91,14.8,0.08,-2.33,11.16
2017,3.62,9.72,1.52,inf,9.51,15.93,1.23,31.7,-1.35,inf,9.93,1.08,6.9,-11.91,0.04,inf,0.25,0.81,0.14,1.76,26.06,inf,167.5,163.9,15.3,12.42,13.4,0.08,0.35,12.4
2018,7.15,10.53,1.8,inf,10.01,18.49,1.5,25.2,-1.66,inf,9.5,1.26,7.38,0.66,0.01,inf,0.06,0.83,0.12,2.66,25.38,inf,184.69,175.55,17.11,14.25,15.8,0.08,0.32,10.61
2019,8.48,11.46,2.14,10.08,10.75,23.6,1.75,31.06,-1.93,10.15,10.82,1.23,6.57,inf,0.01,0.05,0.05,0.82,0.14,2.48,25.76,234.03,219.53,205.91,18.67,15.28,17.33,0.07,-0.05,5.44
2020,5.23,14.71,1.81,12.43,13.44,17.65,1.43,24.17,-1.61,12.19,13.17,0.84,6.82,inf,0.02,0.16,0.17,0.79,0.16,2.15,31.5,142.02,131.36,120.0,12.3,9.72,11.36,0.08,3.78,-4.47
2021,4.24,6.73,1.25,5.94,6.27,10.05,0.96,20.82,-1.08,6.04,6.37,1.38,7.46,inf,0.05,0.25,0.27,0.77,0.19,1.68,35.18,169.14,160.31,149.33,18.52,14.19,16.64,0.1,11.75,8.24
2022,6.9,6.31,1.13,5.26,5.55,10.17,0.89,19.93,-1.02,5.45,5.74,1.41,7.89,0.52,0.08,0.34,0.36,0.75,0.21,1.59,33.88,193.54,183.47,161.14,18.78,14.15,17.12,0.09,11.3,10.92
2023,5.62,5.91,1.06,4.92,5.19,9.52,0.84,18.65,-0.95,5.22,5.5,1.41,7.89,0.49,0.07,0.34,0.36,0.79,0.21,1.59,33.88,193.54,183.47,161.14,17.87,14.15,17.12,0.09,11.3,10.92
