,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.04,14.42,inf,-0.18,inf,-3.16,0.87,0.13,5.96,22.18,inf,8.97,11.04,7.18,6.25,4.85,0.57,12.94,25.76
2015,9.27,4.59,0.6,inf,3.69,0.85,0.48,1.76,-0.82,inf,2.85,1.96,15.12,0.05,-0.05,inf,-0.3,0.81,0.19,3.0,37.87,inf,23.04,18.5,12.98,10.53,14.58,0.57,6.82,5.31
2016,6.25,14.71,0.76,inf,212.82,0.93,0.62,2.11,-1.03,inf,116.56,0.79,15.31,-0.25,-0.18,inf,-49.29,0.82,0.18,3.79,15.85,inf,0.44,6.35,5.15,4.2,-1.68,0.66,11.28,-5.12
2017,5.98,6.22,1.11,inf,6.82,1.51,0.9,2.33,-1.73,inf,5.35,3.06,17.18,0.02,-0.3,inf,-1.82,0.82,0.18,5.25,35.34,inf,22.19,24.34,17.79,14.54,13.05,0.6,9.4,25.9
2018,4.38,6.96,1.23,inf,5.72,1.56,0.81,3.9,-1.16,inf,5.39,3.5,19.74,0.48,0.06,inf,0.28,0.66,0.34,3.12,34.95,inf,27.19,22.36,17.71,11.61,15.6,0.52,11.54,33.26
2019,3.68,13.31,1.61,10.26,16.42,2.3,1.07,6.72,-1.43,8.65,13.83,2.5,20.74,inf,0.17,1.12,1.79,0.67,0.33,2.71,20.2,22.41,14.01,17.29,12.07,8.05,6.23,0.47,9.09,19.33
2020,2.69,39.65,1.57,6.9,9.92,1.71,0.98,7.89,-1.35,5.72,8.22,0.79,19.99,inf,0.14,0.61,0.88,0.63,0.37,1.83,27.37,24.72,17.19,4.3,3.95,2.48,12.04,0.58,11.62,-16.63
2021,1.34,7.83,2.12,5.49,6.29,2.11,1.48,5.43,-2.52,4.75,5.44,7.28,26.83,inf,-0.08,-0.21,-0.25,0.7,0.3,2.95,43.25,38.35,33.52,26.9,27.13,18.93,26.74,0.7,16.87,55.97
2022,8.25,4.99,1.74,4.13,4.56,1.69,1.3,4.46,-2.23,3.42,3.78,12.03,34.43,0.08,-0.17,-0.41,-0.46,0.75,0.25,3.35,46.29,40.85,36.99,33.84,34.95,26.12,28.98,0.77,23.14,31.53
2023,8.51,4.78,1.67,3.96,4.37,1.62,1.25,4.27,-2.14,3.34,3.69,12.03,34.43,0.07,-0.17,-0.41,-0.46,0.75,0.25,3.35,46.29,40.85,36.99,33.84,34.93,26.12,28.98,0.77,23.14,31.53
