,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.13,5.66,inf,0.78,4.41,4.18,0.21,0.67,0.97,23.29,20.3,21.41,2.56,2.23,0.46,4.45,0.18,-18.57,-33.27
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.61,3.11,inf,0.32,0.48,0.55,0.44,0.56,1.29,46.45,50.87,44.31,14.99,19.5,8.49,24.82,0.57,-23.17,-10.21
2016,14.46,15.9,3.61,7.08,8.85,3.65,1.39,-110.75,-1.72,7.71,9.63,0.19,0.83,-1.79,0.55,1.08,1.35,0.38,0.62,0.94,41.27,51.58,41.27,22.96,22.72,8.75,16.34,0.38,-30.91,-20.5
2017,6.39,17.02,3.26,6.12,8.05,2.94,0.74,-12.15,-0.97,8.92,11.74,0.15,0.79,-1.01,1.53,2.87,3.78,0.23,0.77,0.79,36.55,48.03,36.49,17.26,19.15,4.37,9.75,0.25,-29.75,-1.53
2018,7.65,13.94,2.63,4.0,5.49,2.09,0.53,25.9,-0.67,7.02,9.62,0.15,0.77,-4.03,2.03,3.09,4.23,0.2,0.8,1.11,38.22,52.13,38.01,14.97,18.9,3.79,10.67,0.25,-3.82,-11.05
2019,3.85,28.19,5.83,8.16,11.7,4.13,1.08,-85.66,-1.41,8.89,12.74,0.15,0.74,inf,1.99,2.79,4.0,0.19,0.81,0.95,35.28,50.56,35.28,14.64,20.68,3.85,11.48,0.26,-8.55,29.64
2020,6.29,7.88,3.63,3.22,3.82,3.32,0.67,-41.43,-0.88,4.74,5.62,0.43,0.92,inf,1.75,1.56,1.85,0.18,0.82,0.94,94.37,103.11,86.92,42.17,46.03,8.45,19.4,0.2,-5.19,16.59
2021,0.11,6.09,3.13,3.69,4.88,3.01,0.64,inf,-0.72,5.41,7.15,0.57,1.11,0.03,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
2022,inf,6.09,3.13,3.69,4.88,3.01,0.64,inf,-0.72,5.41,7.15,0.57,1.11,0.03,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
2023,inf,6.09,3.13,3.69,4.88,3.01,0.64,inf,-0.72,5.41,7.15,0.57,1.11,0.03,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
