,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,15.5,323.03,1.43,233.19,581.3,6.89,0.54,33.47,-0.59,256.57,639.59,0.04,8.05,-3.86,0.14,23.39,58.3,0.38,0.62,1.24,58.07,2.96,1.19,2.13,0.44,0.17,-0.71,0.08,3.68,inf
2015,47.49,55.65,0.77,44.98,59.42,4.77,0.27,-66.22,-0.3,54.25,71.66,0.1,7.29,0.3,0.16,9.27,12.24,0.35,0.65,0.95,31.62,10.6,8.03,8.57,1.38,0.49,-0.72,0.06,-11.73,-20.16
2016,9.07,-90.26,0.95,-55.77,-45.44,8.28,0.34,-8.48,-0.36,-64.64,-52.67,-0.08,7.72,0.5,0.15,-8.87,-7.23,0.36,0.64,0.55,18.8,-14.84,-18.21,-9.17,-1.06,-0.38,-3.89,0.04,-7.77,inf
2017,6.63,-4.14,1.39,-5.32,-5.22,21.43,0.41,25.5,-0.47,-6.08,-5.96,-1.95,5.84,0.0,0.2,-0.76,-0.74,0.3,0.7,1.16,-111.7,-402.61,-410.46,-517.07,-33.47,-9.92,-25.13,0.02,-22.26,inf
2018,0.53,-8.84,1.85,-6.76,-6.6,8.21,0.44,6.19,-0.5,-8.1,-7.92,-0.98,4.67,0.18,0.37,-1.35,-1.31,0.24,0.76,2.61,27.47,-121.49,-124.37,-92.86,-20.91,-4.96,-28.38,0.05,-9.97,inf
2019,0.65,-7.29,3.22,-6.69,-6.58,inf,0.63,-30.22,-0.71,-7.72,-7.6,-1.72,3.88,inf,0.5,-1.03,-1.01,0.19,0.81,0.84,225.53,inf,inf,inf,-44.2,-8.6,-37.71,-0.01,inf,inf
2020,0.2,155.97,0.78,5.41,4.88,2.26,0.17,-1.34,-0.2,8.33,7.5,0.16,32.19,inf,0.42,2.91,2.63,0.22,0.78,0.54,68.77,41.81,46.38,1.45,0.5,0.11,7.8,0.08,7.42,-24.7
2021,0.32,2.41,1.0,14.95,30.71,1.71,0.35,59.06,-0.39,20.71,42.54,20.78,49.79,inf,0.39,5.76,11.83,0.34,0.66,1.06,64.47,11.44,5.57,71.1,41.74,14.35,0.18,0.2,37.96,inf
2022,4.85,4.36,0.55,3.46,3.53,1.56,0.2,-2.9,-0.22,6.09,6.2,6.65,52.84,-0.06,0.42,2.62,2.67,0.36,0.64,0.56,93.61,45.06,44.24,35.78,12.58,4.54,10.4,0.13,49.55,inf
2023,5.02,4.21,0.53,3.35,3.41,1.51,0.19,-2.8,-0.21,5.97,6.08,6.65,52.84,-0.06,0.42,2.62,2.67,0.36,0.64,0.56,93.61,45.06,44.24,35.78,12.58,4.54,10.4,0.13,49.55,inf
