,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,12.24,10.13,1.5,3.37,3.5,2.5,0.41,3.42,-0.54,6.48,6.72,1.74,11.78,0.4,1.38,3.1,3.22,0.27,0.57,1.98,76.78,74.1,71.47,24.69,14.79,4.06,12.66,0.16,13.73,21.3
2015,9.13,13.1,1.09,2.38,2.54,1.83,0.27,6.97,-0.36,5.78,6.17,1.0,12.05,-0.31,1.56,3.4,3.63,0.25,0.59,1.24,77.24,77.05,72.12,14.0,8.33,2.09,11.49,0.15,9.8,1.68
2016,4.91,13.77,1.48,inf,3.45,2.75,0.42,5.35,-0.56,inf,6.38,1.24,11.58,0.28,1.25,inf,2.93,0.28,0.55,1.45,78.11,inf,79.9,20.0,10.72,3.04,12.27,0.15,5.07,10.28
2017,2.78,13.96,1.19,3.97,4.31,3.0,0.4,2.44,-0.59,6.28,6.83,1.32,15.52,2.16,0.69,2.31,2.52,0.34,0.51,2.11,73.54,75.69,69.61,21.51,8.52,2.89,9.52,0.13,5.07,8.47
2018,3.93,13.89,1.24,4.17,4.5,2.85,0.37,1.55,-0.56,6.34,6.86,1.32,14.77,0.82,0.65,2.18,2.35,0.3,0.57,3.26,67.4,68.47,63.36,20.54,8.94,2.65,8.04,0.13,7.84,5.94
2019,1.63,9.08,1.62,3.23,3.31,1.76,0.42,2.41,-0.58,5.1,5.21,3.04,17.07,inf,0.93,1.86,1.9,0.26,0.61,2.61,53.72,54.45,53.24,19.39,17.8,4.6,11.83,0.24,25.59,19.67
2020,2.55,8.43,1.38,2.29,2.39,1.29,0.35,4.42,-0.43,4.29,4.48,3.21,19.62,inf,1.21,2.0,2.09,0.25,0.6,1.78,56.04,56.39,54.04,15.34,16.38,4.17,14.02,0.27,32.68,35.12
2021,3.49,6.33,1.08,1.8,1.87,1.35,0.27,3.62,-0.33,3.89,4.03,3.81,22.36,inf,1.25,2.09,2.16,0.25,0.61,1.8,73.26,74.78,72.22,21.31,17.03,4.34,15.12,0.2,27.49,29.12
2022,4.36,9.01,0.8,2.75,2.89,2.16,0.3,2.94,-0.37,5.74,6.03,3.13,35.39,-0.51,1.29,2.99,3.14,0.25,0.63,2.1,81.93,78.5,74.76,23.96,13.2,3.29,11.93,0.14,20.04,22.65
2023,4.58,8.58,0.76,2.62,2.75,2.05,0.28,2.8,-0.35,5.61,5.89,3.13,35.39,-0.49,0.87,2.99,3.14,0.37,0.63,2.1,81.93,78.5,74.76,23.96,8.86,3.29,11.93,0.14,20.04,22.65
