,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.02,21.65,2.49,inf,6.83,0.4,0.58,653.31,-1.23,inf,inf,4.56,39.54,1.47,-0.1,inf,-0.37,0.32,0.68,inf,25.68,inf,5.85,1.85,8.33,2.65,12.76,1.44,23.04,14.65
2015,3.24,41.96,1.07,inf,6.9,0.3,0.24,-35.53,-0.5,inf,inf,1.0,38.97,-0.54,-0.23,inf,-1.88,0.28,0.72,inf,24.4,inf,4.33,0.71,1.98,0.56,6.48,0.79,3.0,-15.59
2016,0.03,-30.18,1.48,-97.64,17.0,0.35,0.32,3.58,-1.07,inf,inf,-1.81,37.11,0.11,0.06,-5.08,0.88,0.28,0.72,inf,22.97,-0.36,2.06,-1.16,-3.83,-1.07,4.51,0.92,-2.31,inf
2017,0.4,36.23,2.06,7.87,14.18,0.47,0.44,5.22,-1.43,inf,inf,2.18,38.27,-0.16,0.08,0.3,0.54,0.22,0.72,1.15,24.62,5.98,3.32,1.3,5.56,1.21,6.63,0.93,-2.6,-11.21
2018,2.13,18.1,2.09,7.22,9.92,0.44,0.35,5.55,-1.06,inf,inf,4.47,38.76,0.17,0.1,0.39,0.53,0.21,0.74,1.11,23.39,6.06,4.41,2.42,10.76,2.26,8.88,0.93,-3.11,2.55
2019,1.01,29.61,2.14,6.07,12.01,0.41,0.4,-7.21,-0.61,7.72,15.27,2.96,41.0,inf,0.57,1.62,3.2,0.19,0.77,0.86,21.51,6.81,3.44,1.39,7.22,1.36,6.11,0.98,-2.84,-8.13
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,8.12,51.03,inf,0.03,0.07,0.17,0.26,0.68,0.95,26.83,12.25,5.13,4.25,15.91,4.09,7.58,0.96,6.62,52.41
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.98,50.66,inf,0.06,0.26,14.68,0.28,0.67,1.08,26.73,18.25,0.33,4.92,5.88,1.62,-2.64,0.33,-17.03,inf
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.64,50.84,inf,0.18,0.96,-3.74,0.26,0.69,1.61,24.84,12.67,-3.26,-0.99,-1.49,-0.39,-5.2,0.4,-17.25,inf
2023,inf,-113.25,1.42,inf,-34.48,1.12,0.44,1.8,-1.27,inf,-10.78,-0.64,50.84,0.93,0.15,inf,-3.74,0.31,0.69,1.61,24.84,inf,-3.26,-0.99,-1.25,-0.39,-5.2,0.4,-17.25,inf
