,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,19.99,8.37,2.96,4.9,5.64,0.61,0.96,7.69,-3.32,4.63,5.33,0.47,1.33,-0.66,-0.19,-0.31,-0.36,0.32,0.66,1.21,21.69,12.55,10.9,7.34,35.4,11.21,31.85,1.53,7.67,14.71
2015,5.89,12.31,1.51,6.07,8.56,0.38,0.54,6.21,-1.49,6.35,8.97,0.19,1.56,-0.21,-0.04,-0.16,-0.22,0.35,0.63,1.15,16.9,6.2,4.39,3.06,12.26,4.25,6.49,1.39,4.91,-14.3
2016,inf,15.38,1.99,9.05,22.59,0.82,0.73,7.08,-2.09,9.57,23.88,0.21,1.6,1.76,0.19,0.87,2.17,0.32,0.66,1.15,16.31,9.01,3.61,5.3,12.94,4.19,3.14,0.79,-4.65,-3.3
2017,11.15,17.2,3.35,13.82,24.03,1.24,1.09,8.91,-3.57,13.2,22.95,0.29,1.49,0.43,0.01,0.02,0.04,0.29,0.7,1.17,17.54,8.98,5.17,7.22,19.47,5.6,6.41,0.78,-6.51,-6.39
2018,2.92,42.44,3.5,19.18,32.09,1.24,0.99,6.7,-4.96,15.86,26.52,0.12,1.46,-0.72,-0.23,-1.27,-2.12,0.28,0.72,1.22,15.77,6.45,3.86,2.92,8.25,2.32,6.74,0.8,-7.88,-25.98
2019,6.62,8.68,5.1,8.08,21.8,1.99,2.02,9.49,-8.88,7.39,19.93,1.18,2.01,inf,-0.34,-0.54,-1.47,0.4,0.6,1.38,16.88,24.61,9.13,22.92,58.79,23.25,9.01,1.01,-4.33,20.14
2020,16.35,17.21,6.36,10.79,12.53,1.32,1.73,16.68,-7.3,8.62,10.0,0.47,1.28,inf,-0.84,-1.42,-1.65,0.27,0.73,1.16,20.2,12.27,10.57,7.69,36.97,10.03,31.87,1.3,-0.28,19.96
2021,8.07,12.26,5.71,9.53,10.96,1.06,1.31,30.75,-5.38,8.08,9.3,0.65,1.4,inf,-0.23,-0.39,-0.45,0.23,0.77,1.07,17.71,11.09,9.64,8.61,46.53,10.7,27.59,1.24,14.11,25.75
2022,4.12,13.88,3.08,7.33,8.78,0.69,0.93,14.54,-3.05,6.65,7.96,0.36,1.63,-0.28,-0.19,-0.46,-0.55,0.3,0.7,1.1,16.5,9.38,7.83,4.95,22.16,6.69,20.32,1.35,14.11,11.67
2023,4.66,12.27,2.72,6.48,7.76,0.61,0.82,12.86,-2.7,5.98,7.16,0.36,1.63,-0.25,-0.19,-0.46,-0.55,0.3,0.7,1.1,16.5,9.38,7.83,4.95,22.16,6.69,20.32,1.35,14.11,11.67
