,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,45.41,-19.03,0.94,inf,-19.33,1.74,0.76,4.35,-1.03,inf,-16.78,-0.13,2.7,0.14,-0.12,inf,2.55,0.81,0.13,3.07,94.87,inf,-9.01,-9.16,-4.93,-4.01,-8.21,0.44,2.35,inf
2015,inf,-2.77,0.59,inf,-2.54,1.52,0.51,3.61,-0.64,inf,-2.04,-0.47,2.2,-0.01,-0.12,inf,0.5,0.85,0.13,2.89,96.2,inf,-59.75,-54.78,-21.44,-18.22,-24.91,0.33,-13.1,inf
2016,inf,-2.27,1.05,inf,-2.48,2.77,0.72,15.16,-0.86,inf,-2.27,-0.7,1.51,-0.05,-0.09,inf,0.21,0.69,0.29,1.5,96.98,inf,-111.46,-121.73,-46.14,-31.62,-41.92,0.26,-23.02,inf
2017,inf,-1.8,0.76,inf,-1.68,2.14,0.51,6.09,-0.66,inf,-1.18,-0.55,1.3,0.09,-0.23,inf,0.5,0.67,0.33,1.57,93.09,inf,-127.43,-119.19,-42.28,-28.23,-45.42,0.24,-25.31,inf
2018,inf,-2.98,1.02,inf,-3.27,2.05,0.66,11.3,-0.87,inf,-2.53,-2.11,6.2,0.11,-0.23,inf,0.74,0.65,0.35,1.31,84.59,inf,-62.73,-68.91,-34.09,-22.09,-31.91,0.32,-21.52,inf
2019,inf,-2.4,0.86,-3.08,-2.95,1.57,0.53,6.93,-0.69,-2.27,-2.18,-2.46,6.87,inf,-0.23,0.81,0.77,0.62,0.36,1.49,72.37,-51.04,-53.25,-65.48,-35.78,-22.12,-29.61,0.34,-13.43,inf
2020,inf,-0.45,-1.9,-0.47,-0.46,0.79,0.39,-3.44,-0.53,-0.25,-0.24,-4.91,-1.16,inf,inf,0.22,0.22,-0.2,1.2,0.71,62.65,-167.76,-171.31,-175.32,-423.67,-86.8,418.72,0.5,-9.38,inf
2021,inf,-1.18,9.11,-1.62,-1.57,0.6,0.54,-1.48,-0.67,-1.37,-1.33,-0.93,0.12,inf,-1.42,0.25,0.24,0.06,0.94,0.35,61.86,-37.12,-38.33,-50.89,-769.13,-45.85,-564.22,0.9,5.4,inf
2022,inf,-0.67,2.03,-0.6,-0.59,0.35,0.16,-1.14,-0.23,-1.02,-0.99,-0.46,0.15,0.01,1.38,-0.41,-0.4,0.08,0.92,0.68,58.84,-57.33,-58.7,-51.66,-302.64,-24.05,-89.26,0.47,5.4,inf
2023,inf,-0.17,0.53,-0.16,-0.15,0.09,0.04,-0.3,-0.06,-0.57,-0.56,-23.11,7.64,0.0,1.38,-0.41,-0.4,0.08,0.92,0.68,58.84,-57.33,-58.7,-51.66,-302.64,-24.05,-89.26,0.47,5.4,inf
