,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.84,20.44,5.19,9.5,12.02,1.85,1.81,6.59,-5.29,10.6,13.41,3.74,14.72,1.3,0.6,1.1,1.4,0.35,0.65,1.72,58.48,19.45,15.37,9.04,25.41,8.86,14.84,0.98,17.16,19.98
2015,8.24,3.76,0.94,1.82,2.33,0.35,0.37,1.55,-1.02,2.79,3.58,4.54,18.14,0.17,0.5,0.97,1.25,0.39,0.61,1.6,59.13,19.5,15.19,9.42,25.05,9.87,16.22,1.05,17.44,13.45
2016,1.97,23.73,5.62,11.52,15.2,2.3,2.29,12.7,-6.21,12.29,16.2,0.98,4.12,2.97,0.37,0.76,1.01,0.41,0.59,1.4,60.09,19.95,15.12,9.69,23.71,9.65,16.14,1.0,14.78,13.16
2017,1.14,34.45,7.83,17.82,23.21,3.39,3.34,12.84,-9.56,18.33,23.88,1.03,4.53,2.0,0.23,0.51,0.67,0.43,0.57,1.67,60.44,19.03,14.6,9.84,22.73,9.71,16.01,0.99,14.02,15.57
2018,1.06,29.64,7.65,17.4,21.24,3.59,3.43,18.83,-10.46,17.71,21.62,1.43,5.54,0.76,0.14,0.31,0.38,0.45,0.55,1.37,61.02,20.63,16.9,12.11,25.8,11.56,18.27,0.96,14.03,20.15
2019,1.03,40.49,9.46,18.75,27.08,4.64,3.77,23.57,-8.67,18.86,27.24,1.39,5.94,inf,0.06,0.11,0.17,0.4,0.6,1.4,61.09,24.76,17.14,11.46,23.36,9.32,19.39,0.81,12.95,18.45
2020,0.74,31.62,6.3,21.04,40.46,4.6,2.37,10.62,-6.03,21.47,41.29,1.38,6.91,inf,0.13,0.43,0.83,0.38,0.62,1.58,57.23,21.86,11.37,14.54,19.93,7.49,8.47,0.51,4.17,13.62
2021,1.91,38.17,2.46,13.97,29.69,2.29,1.13,4.01,-3.25,12.53,26.64,0.64,9.92,inf,-0.25,-1.43,-3.05,0.46,0.54,1.76,58.39,16.36,7.7,5.99,6.46,2.96,6.08,0.49,10.38,0.26
2022,3.26,15.72,2.01,8.29,14.42,1.53,0.96,3.36,-2.51,7.84,13.64,1.3,10.18,0.15,-0.11,-0.45,-0.78,0.48,0.52,1.86,60.17,18.45,10.6,9.73,12.8,6.11,10.52,0.63,12.26,12.01
2023,4.26,12.36,1.58,6.52,11.34,1.2,0.75,2.64,-1.97,6.07,10.56,1.34,10.47,0.12,-0.11,-0.45,-0.78,0.48,0.52,1.86,60.17,18.45,10.6,9.73,12.8,6.11,10.52,0.63,12.26,12.01
