,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.1,1.79,inf,0.28,inf,1.81,0.53,0.47,1.75,55.04,inf,26.71,10.04,5.85,3.1,8.08,0.31,9.81,16.94
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.02,1.79,inf,0.47,inf,5.65,0.48,0.52,1.72,51.42,inf,13.36,1.37,0.86,0.41,5.22,0.3,10.26,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.04,1.87,inf,0.63,inf,5.24,0.46,0.54,1.58,55.04,inf,17.6,3.09,2.12,0.98,6.71,0.32,11.22,29.13
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.04,1.83,inf,0.74,inf,27.2,0.41,0.59,1.37,55.94,inf,3.46,-2.79,-2.18,-0.88,1.11,0.32,10.83,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.17,1.74,inf,0.86,inf,-15.97,0.37,0.63,0.87,55.78,inf,-6.18,-10.98,-9.57,-3.58,-5.96,0.33,10.47,inf
2019,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.17,1.76,inf,0.88,3.02,4.06,0.35,0.65,1.32,55.08,32.46,24.13,10.65,9.52,3.36,8.24,0.32,8.58,9.88
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.15,1.76,inf,1.01,3.58,4.83,0.35,0.65,0.87,50.85,32.69,24.24,9.84,8.5,2.99,7.85,0.3,7.49,59.39
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.15,1.91,inf,0.79,3.49,4.77,0.43,0.57,1.08,49.62,31.27,22.88,11.08,8.07,3.45,6.77,0.31,5.83,36.6
2022,0.23,146.15,7.72,44.07,65.86,10.69,3.37,-134.01,-3.84,38.91,58.15,0.1,1.95,-4.85,0.81,4.61,6.9,0.44,0.56,0.83,43.68,24.25,16.23,7.31,5.28,2.3,4.87,0.32,5.83,28.01
2023,0.23,146.15,7.72,44.07,65.86,10.69,3.37,-134.01,-3.84,38.91,58.15,0.1,1.95,-4.85,0.81,4.61,6.9,0.44,0.56,0.83,43.68,24.25,16.23,7.31,5.28,2.3,4.87,0.32,5.83,28.01
