,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,1.79,9.09,1.68,9.22,12.29,1.42,1.17,2.51,-3.48,5.55,7.4,0.94,5.08,0.12,-0.67,-3.67,-4.89,0.7,0.3,3.22,38.71,15.4,11.55,15.61,18.5,12.88,12.62,0.82,19.16,28.74
2015,6.77,10.94,1.62,13.67,20.27,1.42,1.09,2.17,-3.16,9.33,13.84,0.83,5.61,-0.94,-0.51,-4.34,-6.44,0.67,0.33,4.34,36.15,10.41,7.02,13.01,14.83,9.98,6.04,0.77,15.11,73.96
2016,1.55,19.71,2.32,16.32,22.32,1.93,1.05,19.93,-1.48,15.6,21.34,0.7,5.96,-1.27,-0.1,-0.72,-0.98,0.45,0.55,1.22,34.22,11.83,8.65,9.79,11.79,5.33,4.77,0.54,16.89,28.71
2017,0.35,42.15,4.16,17.24,27.51,2.33,2.0,17.57,-2.98,16.8,26.8,0.63,6.41,-4.27,-0.11,-0.45,-0.71,0.48,0.52,1.52,37.61,13.52,8.48,5.53,9.87,4.74,9.38,0.86,23.88,4.39
2018,0.74,109.44,3.5,19.54,36.93,2.1,1.78,16.49,-2.58,18.79,35.51,0.23,7.24,-1.72,-0.13,-0.75,-1.41,0.51,0.49,1.54,37.22,10.74,5.69,1.92,3.19,1.63,5.77,0.85,22.65,-15.65
2019,0.23,-63.07,0.67,22.05,-127.95,1.65,0.47,0.85,-1.27,0.61,-3.55,-0.39,36.6,inf,-0.65,-21.44,124.41,0.7,0.3,7.63,33.04,7.48,-1.29,-2.61,-1.06,-0.74,-1.04,0.28,19.79,inf
2020,inf,334.52,3.81,55.19,238.34,7.9,2.6,6.07,-5.65,47.12,203.46,0.07,6.17,inf,-0.56,-8.08,-34.88,0.68,0.32,4.85,34.08,14.3,3.31,2.36,1.14,0.78,0.99,0.33,22.77,-12.74
2021,0.12,72.04,1.86,21.01,72.66,4.12,1.16,3.04,-2.25,16.56,57.26,0.23,8.9,inf,-0.43,-4.45,-15.4,0.57,0.43,4.67,38.22,19.62,5.67,5.72,2.8,1.61,1.77,0.28,33.05,19.5
2022,0.44,78.75,1.97,8.46,21.63,2.14,0.85,-48.01,-1.01,9.22,23.58,0.19,7.62,-4.68,0.18,0.76,1.94,0.42,0.57,0.9,42.65,25.34,9.91,2.72,2.58,1.08,4.65,0.4,35.51,17.6
2023,0.42,82.47,2.06,8.86,22.65,2.25,0.89,-50.28,-1.06,9.62,24.6,0.19,7.62,-4.12,0.18,0.76,1.94,0.43,0.57,0.9,42.65,25.34,9.91,2.72,2.5,1.08,4.65,0.4,35.51,17.6
