,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.85,40.23,1.33,5.45,7.93,1.44,0.43,13.61,-0.5,8.16,11.88,0.72,21.66,1.63,0.66,2.72,3.95,0.33,0.54,1.34,28.77,26.47,18.19,3.58,3.31,1.08,7.39,0.3,-11.88,-22.51
2015,3.91,17.69,1.17,4.27,5.57,1.23,0.34,5.64,-0.41,7.02,9.16,1.42,21.5,0.18,0.75,2.75,3.59,0.29,0.59,1.54,29.27,28.81,22.08,6.95,6.56,1.91,7.89,0.27,-14.3,-5.55
2016,5.64,14.99,1.73,inf,5.56,2.06,0.57,5.04,-0.74,inf,7.4,2.54,22.02,0.19,0.57,inf,1.84,0.33,0.6,1.96,39.18,inf,37.04,13.74,11.56,3.8,13.71,0.28,-20.26,-16.84
2017,4.49,12.87,1.79,inf,5.91,2.21,0.59,6.07,-0.82,inf,8.18,3.22,23.16,0.48,0.69,inf,2.28,0.33,0.64,1.56,34.22,inf,37.37,17.15,13.92,4.61,12.06,0.27,10.84,15.99
2018,3.31,8.26,1.37,inf,4.96,1.33,0.47,3.8,-0.64,inf,7.59,4.05,24.34,0.32,0.73,inf,2.64,0.34,0.62,1.9,25.29,inf,26.73,16.04,16.64,5.74,10.71,0.36,10.94,47.82
2019,1.44,11.44,2.63,6.64,7.71,2.05,0.84,5.37,-1.29,8.39,9.75,6.08,26.46,inf,0.7,1.76,2.04,0.32,0.66,1.84,29.29,30.83,26.55,17.89,22.98,7.38,11.73,0.41,10.73,52.71
2020,1.98,35.05,2.75,9.78,12.29,2.21,0.83,5.95,-1.23,13.35,16.77,2.16,27.52,inf,1.0,3.57,4.48,0.3,0.68,1.78,27.34,22.6,17.98,6.31,7.85,2.38,8.04,0.38,10.1,7.99
2021,6.48,6.64,2.76,3.73,4.69,1.63,0.42,2.84,-0.58,6.74,8.46,3.27,7.87,inf,2.22,3.01,3.77,0.15,0.7,2.11,23.22,43.75,34.83,24.58,41.54,6.26,10.57,0.25,26.99,42.66
2022,2.5,27.28,0.67,2.95,4.08,0.81,0.24,3.28,-0.29,6.92,9.58,0.63,25.7,-0.34,2.09,3.97,5.5,0.15,0.64,1.62,22.61,27.37,19.78,2.96,5.69,0.87,7.4,0.3,38.95,-2.21
2023,2.84,24.05,0.59,2.6,3.6,0.71,0.21,2.89,-0.26,6.57,9.1,0.63,25.7,-0.3,0.9,3.97,5.5,0.36,0.64,1.62,22.61,27.37,19.78,2.96,2.44,0.87,7.4,0.3,38.95,-2.21
