,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,6.41,10.68,1.17,inf,10.31,1.51,0.72,-106.83,-0.92,inf,10.4,4.39,39.93,0.33,0.07,inf,0.61,0.62,0.38,0.97,50.79,inf,14.62,14.1,10.98,6.76,9.35,0.48,17.16,17.5
2015,10.74,11.74,0.59,inf,7.66,1.0,0.39,-554.58,-0.48,inf,8.46,3.04,61.04,-0.38,0.07,inf,0.93,0.67,0.33,1.0,49.5,inf,13.01,8.49,4.99,3.36,5.42,0.4,20.59,7.35
2016,4.79,18.25,1.08,inf,11.7,1.75,0.73,-36.55,-0.89,inf,11.66,2.42,40.95,0.94,0.06,inf,0.65,0.68,0.32,0.9,51.01,inf,14.98,9.61,5.9,4.0,6.78,0.42,7.86,-1.27
2017,5.44,17.84,1.18,inf,12.39,1.9,0.81,-72.7,-0.97,inf,12.42,2.73,41.08,1.39,0.06,inf,0.67,0.69,0.31,0.94,53.08,inf,15.35,10.67,6.64,4.55,7.07,0.43,4.96,0.69
2018,8.91,8.76,1.09,inf,8.27,1.8,0.76,65.03,-0.93,inf,8.27,5.28,42.35,0.09,0.04,inf,0.29,0.7,0.3,1.07,51.62,inf,21.74,20.54,12.47,8.71,9.13,0.42,4.59,19.16
2019,6.38,19.6,1.39,5.41,13.59,2.21,0.91,107.43,-1.09,5.7,14.33,2.96,41.67,inf,0.15,0.58,1.45,0.65,0.35,1.05,49.94,40.96,16.3,11.3,7.1,4.62,6.91,0.41,4.81,0.26
2020,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.82,41.13,inf,0.11,0.42,1.14,0.64,0.36,1.07,47.38,41.29,15.26,11.06,6.86,4.39,6.45,0.4,1.37,6.88
2021,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.69,41.35,inf,0.15,0.55,1.48,0.6,0.39,0.94,43.72,43.17,16.09,14.17,8.92,5.39,7.84,0.38,0.71,8.84
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.44,40.82,inf,0.25,0.88,2.58,0.57,0.43,0.78,42.9,40.14,13.73,8.5,5.97,3.43,6.64,0.4,2.14,-2.38
2023,inf,18.46,1.1,3.91,11.43,1.57,0.63,-15.43,-0.74,4.22,12.33,2.46,41.15,-0.53,0.25,0.88,2.58,0.57,0.43,0.78,42.9,40.14,13.73,8.5,5.97,3.43,6.64,0.4,2.14,-2.38
