,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.6,6.74,0.7,5.19,7.07,0.57,0.33,0.49,-1.5,inf,inf,2.04,19.69,-0.57,-0.11,-0.85,-1.16,0.47,0.53,6.93,27.93,10.92,8.03,8.42,10.36,4.89,3.36,0.58,4.71,-2.54
2015,6.55,4.94,0.4,4.36,7.56,0.37,0.2,0.48,-0.93,5.68,9.84,1.7,20.76,-0.3,-0.12,-1.28,-2.22,0.49,0.51,2.11,25.68,8.47,4.89,7.47,8.18,3.99,1.34,0.53,2.19,-3.53
2016,5.43,6.88,0.44,8.75,34.44,0.42,0.29,0.71,-1.04,inf,inf,1.47,23.15,-0.36,-0.14,-2.84,-11.17,0.67,0.33,2.34,23.03,4.85,1.23,6.16,6.35,4.24,-0.6,0.69,0.76,-5.42
2017,6.81,11.23,0.67,9.35,19.5,0.61,0.54,1.05,-1.66,inf,inf,1.44,24.07,-5.14,-0.17,-2.32,-4.84,0.81,0.19,4.29,23.16,6.57,3.15,5.47,5.98,4.83,2.17,0.88,1.35,-10.02
2018,4.39,8.28,0.59,5.48,8.29,0.5,0.48,0.9,-1.51,inf,inf,1.79,25.24,0.34,-0.17,-1.56,-2.35,0.82,0.18,4.82,24.43,9.12,6.03,6.03,7.08,5.83,4.45,0.97,1.81,-6.29
2019,3.41,11.92,0.89,7.65,12.44,0.74,0.7,1.33,-2.39,inf,inf,1.97,26.43,inf,-0.21,-1.82,-2.96,0.78,0.22,3.8,22.22,9.72,5.97,6.23,7.45,5.83,4.07,0.94,4.06,-2.01
2020,2.37,5.1,1.05,3.71,4.16,0.79,0.82,1.46,-3.19,inf,inf,6.26,30.53,inf,-0.28,-0.99,-1.11,0.78,0.22,4.09,30.21,21.38,19.11,15.56,20.5,16.06,14.6,1.03,10.62,28.09
2021,5.32,7.29,1.23,4.53,5.08,0.67,0.83,1.73,-3.82,inf,inf,5.82,34.57,inf,0.01,0.03,0.04,0.68,0.32,2.58,27.99,14.73,13.13,9.14,16.84,11.37,13.82,1.24,21.69,31.68
2022,5.7,4.43,1.06,3.07,3.33,0.51,0.77,1.43,-3.6,inf,inf,10.44,43.6,0.06,-0.11,-0.31,-0.34,0.72,0.28,3.15,30.33,16.58,15.31,11.49,23.95,17.31,19.12,1.51,27.16,47.5
2023,6.45,3.92,0.94,2.72,2.94,0.45,0.68,1.26,-3.18,3.48,3.77,10.44,43.6,0.05,-0.11,-0.31,-0.34,0.72,0.28,3.15,30.33,16.58,15.31,11.49,23.95,17.31,19.12,1.51,27.16,47.5
