,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,0.75,52.66,2.33,6.98,13.82,0.8,0.9,2.56,-2.72,8.62,17.05,0.28,6.23,-1.31,0.54,1.63,3.23,0.39,0.61,2.12,46.83,11.52,5.82,1.53,4.42,1.72,8.25,1.12,13.76,-18.41
2015,1.35,-25.16,0.8,3.34,12.72,0.28,0.32,0.87,-0.93,5.37,20.45,-0.19,6.03,0.15,0.49,2.03,7.73,0.4,0.6,2.24,43.5,8.52,2.23,-1.13,-3.2,-1.26,1.38,1.12,8.8,inf
2016,inf,-13.82,1.2,6.73,130.02,0.43,0.46,1.41,-1.15,8.96,173.04,-0.43,4.96,-0.09,0.4,2.23,43.02,0.38,0.62,2.19,46.0,6.34,0.33,-3.08,-8.7,-3.33,-2.59,1.08,3.09,inf
2017,inf,-24.48,1.54,5.57,13.22,0.51,0.52,2.58,-1.5,7.63,18.11,-0.3,4.7,0.78,0.57,2.06,4.89,0.34,0.66,1.45,47.81,9.24,3.89,-2.1,-6.3,-2.13,3.06,1.02,-0.01,inf
2018,inf,37.34,1.09,2.53,3.78,0.38,0.34,1.74,-0.9,4.02,6.0,0.14,4.77,-0.25,0.64,1.48,2.21,0.31,0.69,1.44,44.65,15.12,10.13,1.03,2.91,0.9,-12.31,0.87,-2.25,-19.8
2019,inf,-24.12,1.91,14.62,40.49,0.94,0.67,3.27,-1.65,18.9,52.36,-0.55,6.96,inf,0.56,4.28,11.86,0.35,0.65,1.54,46.19,6.43,2.32,-3.9,-7.91,-2.8,1.17,0.72,-2.93,inf
2020,inf,inf,1.8,-9.62,-6.09,0.83,0.53,5.5,-1.13,-14.58,-9.23,0.0,3.79,inf,0.93,-4.97,-3.14,0.29,0.71,1.22,37.31,-8.66,-13.69,0.0,0.0,0.0,-12.12,0.64,-7.53,inf
2021,inf,-13.86,0.99,11.35,207.02,0.39,0.29,2.86,-0.6,25.07,457.08,-0.27,3.82,inf,1.2,13.71,250.05,0.29,0.71,1.24,46.77,3.47,0.19,-2.84,-7.18,-2.1,-3.1,0.74,-2.41,inf
2022,inf,-1.65,0.44,10.25,-14.25,0.15,0.12,0.99,-0.22,46.81,-65.09,-0.76,2.84,0.01,1.57,36.57,-50.85,0.27,0.73,1.36,43.55,1.5,-1.08,-9.3,-26.59,-7.23,-3.01,0.78,-2.41,inf
2023,inf,-0.85,0.23,5.25,-7.3,0.08,0.06,0.51,-0.11,41.81,-58.14,-0.76,2.84,0.0,1.57,36.57,-50.85,0.27,0.73,1.36,43.55,1.5,-1.08,-9.3,-26.59,-7.23,-3.01,0.78,-2.41,inf
