,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,23.94,5.54,1.54,2.72,3.11,0.89,0.5,-4.87,-0.61,4.46,5.1,2.49,8.96,5.24,1.03,1.82,2.08,0.32,0.68,0.65,34.48,32.66,28.56,16.05,27.8,8.96,17.09,0.56,9.95,8.01
2015,9.47,3.28,0.62,1.46,1.72,0.37,0.2,-2.19,-0.26,3.55,4.18,1.96,10.31,-0.15,0.91,2.13,2.51,0.32,0.68,0.72,27.82,25.32,21.5,11.29,19.01,6.04,13.53,0.54,9.57,1.8
2016,8.21,29.67,0.77,3.76,5.5,0.53,0.24,-3.14,-0.29,8.69,12.71,0.27,10.27,-0.34,1.02,4.99,7.3,0.31,0.69,0.72,23.14,14.06,9.62,1.78,2.59,0.8,6.3,0.45,3.58,-32.67
2017,3.8,8.06,0.56,2.31,3.05,0.37,0.19,-64.56,-0.24,5.95,7.86,0.8,11.38,0.04,0.86,3.52,4.66,0.34,0.66,0.99,19.46,16.08,12.17,4.61,6.99,2.37,6.96,0.51,8.96,-25.19
2018,1.16,12.9,1.5,5.91,8.78,0.98,0.37,4.98,-0.68,9.16,13.61,1.17,9.99,0.18,0.9,3.55,5.28,0.24,0.73,1.19,20.61,16.65,11.21,7.64,11.66,2.84,6.18,0.37,8.77,-11.34
2019,4.65,7.27,1.43,5.46,7.31,0.9,0.46,10.22,-0.57,8.28,11.09,2.14,10.89,inf,0.85,3.24,4.34,0.32,0.68,1.28,22.81,16.41,12.25,12.32,19.69,6.26,5.03,0.51,5.38,-0.06
2020,3.75,8.7,1.43,4.67,5.29,0.99,0.46,4.32,-0.64,6.14,6.96,1.89,11.5,inf,0.57,1.87,2.12,0.32,0.68,1.6,21.34,21.16,18.66,11.35,16.39,5.3,11.6,0.47,2.9,3.02
2021,6.35,8.36,1.61,4.01,4.51,0.93,0.6,13.87,-0.8,4.36,4.9,2.22,11.49,inf,0.45,1.13,1.27,0.37,0.63,1.21,19.98,23.24,20.66,11.15,19.28,7.21,19.48,0.65,12.38,62.18
2022,9.49,8.74,1.69,5.96,7.78,1.02,0.65,11.34,-0.89,5.84,7.62,1.85,9.57,-6.97,0.31,1.11,1.44,0.39,0.61,1.27,16.75,17.07,13.08,11.65,19.31,7.47,13.9,0.64,12.38,64.85
2023,9.23,9.26,1.79,6.32,8.25,1.08,0.69,12.02,-0.95,6.03,7.87,1.85,9.57,-7.39,0.31,1.11,1.44,0.39,0.61,1.27,16.75,17.07,13.08,11.65,19.31,7.47,13.9,0.64,12.38,64.85
