,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.77,13.6,2.66,inf,14.18,5.88,2.43,3.49,-9.1,inf,12.46,0.24,1.22,-0.59,-0.32,inf,-1.72,0.91,0.09,20.07,49.18,inf,41.49,43.25,19.55,17.85,14.8,0.41,inf,inf
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.2,1.24,inf,-1.03,inf,-7.17,0.88,0.12,10.47,43.8,inf,40.92,46.08,16.11,14.13,10.25,0.31,-2.91,-7.86
2016,14.17,13.33,2.5,inf,11.62,6.08,2.17,2.93,-10.17,inf,7.5,0.23,1.21,1.02,-0.89,inf,-4.12,0.87,0.13,inf,54.79,inf,52.3,45.57,18.75,16.31,11.87,0.36,-0.41,-7.56
2017,13.97,25.05,6.98,inf,24.75,13.26,5.72,6.19,-183.89,inf,23.47,0.2,0.71,-2.02,-0.36,inf,-1.28,0.82,0.18,21.59,55.91,inf,53.57,52.93,27.86,22.84,21.49,0.43,-3.49,-6.69
2018,3.25,15.48,1.79,inf,15.29,10.39,1.7,7.05,-2.28,inf,14.01,0.36,3.1,0.19,-0.15,inf,-1.28,0.95,0.05,19.71,70.23,inf,67.99,67.14,11.55,10.97,10.73,0.16,-0.84,3.07
2019,0.95,27.67,3.26,inf,28.0,18.1,3.1,9.82,-4.65,inf,25.98,0.4,3.4,inf,-0.24,inf,-2.02,0.95,0.05,18.09,66.32,inf,64.63,65.4,11.78,11.19,10.61,0.17,2.2,11.01
2020,7.33,33.25,3.32,32.23,32.45,17.31,2.99,12.92,-4.07,30.65,30.86,0.3,2.97,inf,-0.16,-1.58,-1.59,0.9,0.1,7.91,64.85,53.72,53.36,52.07,9.98,9.0,9.27,0.17,5.56,8.17
2021,7.1,5.61,2.26,5.42,5.42,4.65,2.03,11.09,-2.6,5.25,5.26,1.58,3.92,inf,-0.07,-0.17,-0.17,0.9,0.1,5.86,88.64,85.86,85.8,82.95,40.32,36.17,39.86,0.44,30.86,47.52
2022,2.55,15.6,2.24,15.19,15.26,8.12,1.94,12.17,-2.52,14.65,14.71,0.59,4.13,-0.25,-0.08,-0.55,-0.55,0.87,0.13,3.34,61.82,53.42,53.18,52.03,14.38,12.47,13.28,0.24,24.96,24.53
2023,2.68,14.82,2.13,inf,14.5,7.71,1.85,11.56,-2.39,inf,13.95,0.59,4.13,-0.24,-0.08,inf,-0.55,0.87,0.13,3.34,61.82,inf,53.18,52.03,14.38,12.47,13.28,0.24,24.96,24.53
