,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.83,6.97,0.81,inf,4.8,0.79,0.34,1.01,-0.96,inf,7.51,1.59,13.58,-0.87,0.46,inf,2.71,0.42,0.53,2.13,32.12,inf,16.51,11.37,11.69,4.93,7.96,0.43,7.31,-1.93
2015,5.53,6.7,0.51,inf,4.46,0.69,0.24,0.56,-0.7,inf,6.82,1.12,14.73,-0.21,0.27,inf,2.36,0.46,0.48,2.78,34.62,inf,15.5,10.32,7.61,3.52,5.52,0.34,-2.35,-5.69
2016,2.72,27.12,0.68,inf,17.16,1.28,0.35,0.73,-1.04,inf,25.08,0.38,15.04,-0.41,0.31,inf,7.92,0.51,0.43,3.48,33.25,inf,7.49,4.74,2.52,1.27,1.62,0.27,-12.21,-21.2
2017,0.71,-55.63,0.89,inf,314.22,1.98,0.51,1.19,-1.41,inf,393.36,-0.24,14.82,0.34,0.22,inf,79.14,0.57,0.39,3.01,27.47,inf,0.63,-3.55,-1.6,-0.91,-0.54,0.26,-13.84,inf
2018,7.24,-73.3,1.2,inf,117.92,1.97,0.63,1.46,-1.58,inf,136.35,-0.21,12.88,6.54,0.19,inf,18.43,0.52,0.44,3.52,26.54,inf,1.67,-2.68,-1.64,-0.86,-0.2,0.32,-10.15,inf
2019,6.13,28.54,2.49,24.39,20.12,3.02,1.19,3.75,-2.56,26.73,22.05,1.04,11.91,inf,0.24,2.34,1.93,0.48,0.48,2.44,30.93,12.38,15.01,10.58,8.73,4.16,6.56,0.39,-7.54,-8.87
2020,6.16,6.69,2.14,6.37,5.34,3.08,1.03,2.98,-2.19,6.83,5.74,4.4,13.77,inf,0.16,0.47,0.39,0.48,0.49,2.88,32.7,48.4,57.66,46.04,31.98,15.4,20.53,0.33,-2.51,31.49
2021,6.89,6.9,1.02,7.83,5.93,1.32,0.46,1.17,-1.07,9.24,7.0,2.29,15.51,inf,0.18,1.41,1.07,0.45,0.51,3.11,34.77,16.82,22.19,19.09,14.75,6.61,9.33,0.35,8.44,43.29
2022,4.32,6.46,0.68,6.88,5.72,0.97,0.32,0.96,-0.71,9.54,7.94,2.02,19.26,-0.56,0.28,2.66,2.21,0.43,0.54,2.48,32.04,14.03,16.87,14.95,11.36,4.88,6.28,0.33,15.15,inf
2023,4.01,6.96,0.73,7.41,6.16,1.04,0.34,1.03,-0.76,10.07,8.38,2.02,19.26,-0.6,0.26,2.66,2.21,0.46,0.54,2.48,32.04,14.03,16.87,14.95,10.51,4.88,6.28,0.33,15.15,inf
