,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.63,28.32,inf,0.78,4.41,4.18,0.21,0.67,0.97,23.29,20.3,21.41,2.56,2.23,0.46,4.45,0.18,-18.57,-33.27
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.03,15.53,inf,0.32,0.48,0.55,0.44,0.56,1.29,46.45,50.87,44.31,14.99,19.5,8.49,24.82,0.57,-23.17,-10.21
2016,15.45,14.89,3.38,6.63,8.28,3.42,1.3,-103.71,-1.61,7.71,9.63,0.94,4.14,-1.67,0.55,1.08,1.35,0.38,0.62,0.94,41.27,51.58,41.27,22.96,22.72,8.75,16.34,0.38,-30.91,-20.5
2017,6.47,16.82,3.22,6.04,7.96,2.9,0.74,-12.01,-0.96,8.92,11.74,0.76,3.96,-1.0,1.53,2.87,3.78,0.23,0.77,0.79,36.55,48.03,36.49,17.26,19.15,4.37,9.75,0.25,-29.75,-1.53
2018,7.78,13.69,2.59,3.93,5.39,2.05,0.52,25.45,-0.66,7.02,9.62,0.73,3.87,-3.96,2.03,3.09,4.23,0.2,0.8,1.11,38.22,52.13,38.01,14.97,18.9,3.79,10.67,0.25,-3.82,-11.05
2019,5.16,21.07,4.36,6.1,8.74,3.08,0.81,-64.02,-1.06,8.89,12.74,0.76,3.69,inf,1.99,2.79,4.0,0.19,0.81,0.95,35.28,50.56,35.28,14.64,20.68,3.85,11.48,0.26,-8.55,29.64
2020,6.37,7.78,3.58,3.18,3.77,3.28,0.66,-40.89,-0.87,4.74,5.62,2.12,4.62,inf,1.75,1.56,1.85,0.18,0.82,0.94,94.37,103.11,86.92,42.17,46.03,8.45,19.4,0.2,-5.19,16.59
2021,0.16,4.38,2.25,2.65,3.51,2.16,0.46,inf,-0.52,5.41,7.15,2.87,5.57,0.02,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
2022,inf,4.38,2.25,2.65,3.51,2.16,0.46,inf,-0.52,5.41,7.15,2.87,5.57,0.02,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
2023,inf,4.38,2.25,2.65,3.51,2.16,0.46,inf,-0.52,5.41,7.15,2.87,5.57,0.02,2.34,2.76,3.64,0.2,0.72,1.0,74.66,81.59,61.76,49.46,51.45,10.47,13.16,0.21,-5.19,23.78
