,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.27,-5.09,-23.91,0.89,0.11,6.59,20.6,8.43,1.79,3.41,2.18,1.93,-1.18,0.57,2.27,-22.72
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.25,8.18,3.34,0.89,0.11,6.6,9.13,-5.17,-12.66,-7.28,-4.31,-3.83,-8.21,0.53,-2.71,inf
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.15,1.59,1.1,0.86,0.14,4.76,3.88,-16.06,-23.19,-15.2,-8.94,-7.66,-15.03,0.5,-5.26,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.09,1.11,0.75,0.84,0.16,3.86,9.25,-10.86,-16.09,-12.66,-9.08,-7.67,-11.93,0.61,-0.28,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.07,-3.5,4.24,0.81,0.19,3.25,13.38,2.63,-2.17,0.52,0.41,0.33,-4.46,0.64,-2.15,-49.39
2019,inf,6.43,0.57,inf,6.77,0.72,0.47,1.52,1.52,inf,1.93,5.46,61.19,inf,-0.13,-1.32,-1.99,0.79,0.21,3.17,20.5,12.4,8.19,6.29,5.16,4.1,2.96,0.65,1.69,14.9
2020,4.24,10.4,0.7,5.35,5.4,0.73,0.55,1.35,-1.28,inf,inf,4.34,64.6,inf,-0.21,-1.59,-1.61,0.79,0.21,3.59,26.63,13.65,13.52,7.02,6.72,5.32,8.94,0.76,8.49,inf
2021,5.19,3.08,0.86,2.61,2.63,0.68,0.6,1.69,-1.54,inf,inf,22.41,80.6,inf,-0.11,-0.33,-0.33,0.71,0.29,2.43,28.6,26.14,25.9,22.14,27.81,19.63,24.73,0.89,21.95,inf
2022,10.06,5.01,0.72,3.97,3.68,0.62,0.56,1.49,-1.28,inf,inf,12.98,89.81,-0.12,-0.13,-0.72,-0.67,0.77,0.23,2.99,22.51,15.67,16.92,12.42,14.45,11.14,15.95,0.9,19.94,inf
2023,12.05,4.51,0.65,3.57,3.31,0.56,0.5,1.34,-1.15,3.22,2.98,12.98,89.81,-0.11,-0.13,-0.72,-0.67,0.77,0.23,2.99,22.51,15.67,16.92,12.42,14.45,11.14,15.95,0.9,19.94,inf
