,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,7.48,11.61,0.49,inf,11.7,inf,0.49,-369.61,-0.49,inf,5.1,0.39,9.18,-0.43,0.0,inf,-0.05,0.99,0.01,0.82,85.9,inf,inf,inf,4.22,4.19,4.19,0.0,-53.38,-7.06
2015,9.78,7.08,0.43,inf,7.17,inf,0.43,102.35,-0.43,inf,3.28,0.61,10.05,0.12,-0.01,inf,-0.11,0.99,0.01,1.61,95.24,inf,inf,inf,6.05,6.01,5.97,0.0,-54.08,3.57
2016,9.34,7.69,0.44,inf,7.75,inf,0.44,inf,-0.44,inf,inf,0.6,10.43,-5.25,0.0,inf,-0.06,0.99,0.01,1.02,94.98,inf,inf,inf,5.75,5.71,5.7,0.0,20.26,1.2
2017,8.28,10.6,0.5,inf,11.4,inf,0.5,29.45,-0.51,inf,4.71,0.51,10.84,-0.74,-0.02,inf,-0.48,0.99,0.01,3.36,95.13,inf,inf,inf,4.74,4.7,4.09,0.0,27.06,-3.64
2018,8.55,11.18,0.5,inf,11.43,inf,0.5,67.17,-0.5,inf,5.49,0.51,11.33,-9.29,-0.01,inf,-0.29,0.99,0.01,2.01,95.06,inf,inf,inf,4.48,4.45,4.38,0.0,9.16,-0.87
2019,4.98,16.99,0.7,17.16,17.16,inf,0.69,-322.67,-0.7,14.67,14.67,0.48,11.74,inf,0.0,-0.11,-0.11,0.99,0.01,0.76,95.0,inf,inf,inf,4.11,4.08,4.07,0.0,4.29,4.48
2020,5.6,23.42,0.77,23.44,23.44,inf,0.77,62.86,-0.78,14.56,14.56,0.4,12.14,inf,-0.02,-0.62,-0.62,0.99,0.01,2.32,94.85,inf,inf,inf,3.3,3.27,3.3,0.0,-12.49,-8.01
2021,7.06,33.94,0.63,36.51,36.51,inf,0.63,10.83,-0.67,28.64,28.64,0.23,12.27,inf,-0.07,inf,-3.86,0.99,0.01,7.26,inf,inf,inf,inf,1.86,1.85,1.73,0.0,inf,-17.54
2022,8.18,8.8,0.55,9.71,9.71,inf,0.54,10.1,-0.58,8.79,8.79,0.78,12.6,0.04,-0.06,inf,-1.1,0.99,0.01,5.92,inf,inf,inf,inf,6.22,6.16,5.5,0.0,inf,8.81
2023,8.26,8.86,0.55,inf,9.78,inf,0.55,10.17,-0.58,inf,8.35,0.78,12.6,0.04,-0.06,inf,-1.1,0.99,0.01,5.92,inf,inf,inf,inf,6.22,6.16,5.5,0.0,inf,8.81
