,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,3.44,9.43,1.77,inf,7.47,1.45,0.15,-2.37,-0.38,inf,7.55,3.64,19.37,0.4,inf,inf,inf,0.09,0.91,inf,46.0,inf,19.38,15.36,18.64,1.65,inf,0.11,10.01,13.08
2015,6.29,5.71,1.16,inf,10.78,0.9,0.11,-0.77,-0.22,inf,10.46,3.59,17.61,0.31,inf,inf,inf,0.09,0.91,inf,37.69,inf,8.38,15.82,19.97,1.77,inf,0.11,11.42,12.78
2016,1.12,9.04,1.61,inf,5.07,0.99,0.15,-0.83,-0.29,inf,5.06,3.22,18.09,-6.87,inf,inf,inf,0.09,0.91,inf,44.12,inf,19.58,10.98,16.99,1.5,inf,0.14,14.02,10.31
2017,3.05,11.46,1.77,inf,8.25,1.42,0.19,-1.39,-0.38,inf,8.48,2.8,18.08,-2.55,inf,inf,inf,0.1,0.9,inf,45.14,inf,17.23,12.4,14.56,1.4,inf,0.11,9.9,8.64
2018,3.08,13.72,1.88,inf,11.7,2.02,0.2,-2.89,-0.44,inf,12.53,2.47,18.02,-4.64,inf,inf,inf,0.1,0.9,inf,50.91,inf,17.27,14.74,13.34,1.27,inf,0.09,7.69,5.99
2019,5.48,13.07,2.05,15.19,20.53,2.21,0.24,-2.95,-0.48,15.66,21.16,2.61,16.58,inf,inf,inf,inf,0.1,0.9,0.16,52.84,14.55,10.76,16.91,15.56,1.53,inf,0.09,4.51,6.54
2020,2.66,13.39,1.49,inf,52.67,2.18,0.16,1.24,-0.18,inf,55.87,1.81,16.2,inf,inf,inf,inf,0.11,1.06,5.75,50.65,inf,4.14,16.29,11.01,1.17,inf,0.07,-3.0,-2.43
2021,5.76,6.73,1.05,inf,4.79,1.25,0.09,2.75,-0.1,inf,5.24,2.41,15.41,inf,inf,inf,inf,0.11,1.07,5.0,56.06,inf,26.19,18.64,15.61,1.65,inf,0.09,-5.09,5.49
2022,2.86,6.77,0.9,inf,5.93,0.7,0.08,1.37,-0.09,inf,6.3,1.99,14.89,-0.73,inf,inf,inf,0.09,0.91,8.86,36.23,inf,11.76,10.3,13.41,1.18,inf,0.11,8.37,4.42
2023,7.73,5.94,0.79,inf,5.21,0.61,0.07,1.2,-0.08,inf,5.5,1.99,14.92,1.73,inf,inf,inf,0.09,0.91,8.86,36.23,inf,11.76,10.3,13.37,1.18,inf,0.11,8.37,4.42
