,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-3.05,3.66,2.5,35.85,0.21,0.17,1.67,-0.41,10.13,145.38,-0.1,0.08,0.07,11.17,7.63,109.53,0.05,0.95,1.22,28.68,8.58,0.6,-7.02,-119.75,-5.73,0.36,0.82,-8.27,inf
2015,inf,-6.83,9.6,2.86,8.98,0.35,0.28,-5.84,-0.71,8.24,25.88,-0.07,0.05,0.22,18.07,5.38,16.9,0.03,0.97,0.93,29.76,12.34,3.93,-5.17,-140.65,-4.03,5.25,0.78,-13.14,inf
2016,inf,49.83,34.44,9.53,14.95,1.57,1.65,10.13,-3.85,12.3,19.29,0.05,0.07,-0.29,9.99,2.76,4.34,0.05,0.95,1.4,34.61,16.45,10.48,3.15,69.12,3.31,19.93,1.05,-5.8,inf
2017,inf,35.69,8.6,22.74,28.01,5.34,6.02,16.8,-14.9,22.71,27.98,0.26,1.06,0.08,-0.01,-0.03,-0.03,0.7,0.3,2.51,38.19,23.48,19.06,14.96,24.09,16.86,27.13,1.13,-3.16,inf
2018,inf,11.47,1.85,8.0,10.92,1.4,1.32,3.32,-3.31,7.96,10.87,0.62,3.83,-0.59,-0.01,-0.04,-0.05,0.71,0.29,2.91,35.92,17.46,12.79,12.18,16.16,11.46,15.81,0.94,-1.2,inf
2019,inf,15.8,2.08,10.16,15.95,1.66,1.67,3.51,-4.03,10.08,15.81,0.58,4.42,inf,-0.02,-0.09,-0.13,0.8,0.2,5.32,34.69,16.36,10.42,10.52,13.16,10.56,12.2,1.0,5.57,inf
2020,inf,62.16,1.75,17.49,54.1,1.67,1.17,2.44,-3.45,18.14,56.09,0.13,4.58,inf,0.06,0.64,1.99,0.67,0.33,3.64,29.53,9.52,3.08,2.68,2.81,1.88,2.2,0.7,4.07,inf
2021,3.83,7.16,1.66,5.63,6.9,1.2,1.13,2.79,-3.23,6.25,7.65,1.28,5.52,inf,0.18,0.62,0.76,0.68,0.32,2.63,35.32,21.36,17.44,16.81,23.14,15.73,17.54,0.94,10.48,54.47
2022,2.96,6.53,1.79,5.83,6.91,1.21,1.22,3.0,-3.31,6.25,7.41,1.91,6.97,0.13,0.13,0.42,0.5,0.68,0.32,2.8,36.95,20.73,17.48,18.52,27.46,18.64,20.13,1.01,14.97,19.99
2023,3.06,6.32,1.74,5.65,6.7,1.17,1.18,2.9,-3.2,6.07,7.19,1.91,6.96,0.13,0.13,0.42,0.5,0.68,0.32,2.8,36.95,20.73,17.48,18.52,27.45,18.64,20.13,1.01,14.97,19.99
