,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,8.63,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.01,0.02,inf,0.72,inf,1.29,0.38,0.62,0.75,24.6,inf,15.08,9.11,34.0,12.76,22.65,1.4,15.19,15.62
2015,3.27,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.01,0.02,inf,0.77,inf,1.6,0.4,0.6,0.63,23.23,inf,13.88,7.63,26.48,10.69,19.77,1.4,10.49,4.33
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.12,4.84,inf,0.63,inf,1.51,0.45,0.55,0.63,29.36,inf,16.71,9.32,23.11,10.35,18.32,1.11,6.25,2.93
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.31,5.18,inf,0.6,inf,1.38,0.43,0.57,0.72,26.74,inf,15.26,8.84,25.21,10.93,19.66,1.24,6.97,3.14
2018,2.68,49.49,6.62,inf,20.83,2.06,2.63,-58.55,-3.36,inf,22.68,0.67,4.98,-1.01,0.59,inf,1.85,0.4,0.6,0.83,24.63,inf,9.9,4.17,13.38,5.31,16.19,1.28,5.9,-12.69
2019,3.55,32.65,13.34,16.67,20.37,2.63,3.75,-35.76,-4.66,18.01,22.0,1.44,3.52,inf,1.07,1.34,1.64,0.28,0.72,0.65,23.07,15.77,12.91,8.05,40.84,11.49,22.13,1.43,5.62,3.05
2020,0.16,44.25,13.05,25.27,25.46,4.89,4.57,-74.48,-6.0,26.68,26.88,1.36,4.6,inf,0.73,1.41,1.42,0.35,0.65,0.8,32.84,19.36,19.21,11.05,29.48,10.32,18.65,0.93,-3.1,4.36
2021,4.36,31.71,14.75,19.43,19.49,3.41,4.03,-27.41,-5.31,20.72,20.78,1.83,3.93,inf,0.98,1.29,1.29,0.27,0.73,0.62,26.47,17.56,17.5,10.76,46.52,12.7,24.45,1.18,7.18,10.31
2022,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.06,4.44,inf,0.77,1.06,1.06,0.27,0.73,1.04,22.79,13.66,13.63,4.47,23.77,6.42,29.85,1.44,9.87,-4.16
2023,0.81,83.71,19.9,inf,27.43,3.74,5.37,463.34,-7.4,inf,28.5,1.06,4.44,-1.99,0.77,inf,1.06,0.27,0.73,1.04,22.79,inf,13.63,4.47,23.77,6.42,29.85,1.44,9.87,-4.16
