,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,-3.73,0.92,2.84,2.9,0.58,0.16,2.44,-0.31,8.46,8.64,-2.45,9.91,0.01,1.87,5.73,5.86,0.17,0.81,1.16,46.08,20.52,20.09,-15.6,-24.76,-4.29,8.26,0.27,20.93,inf
2015,inf,-0.4,0.11,0.6,0.88,0.08,0.02,0.16,-0.03,13.16,19.14,-6.02,22.38,-0.02,2.25,12.63,18.38,0.19,0.8,1.49,42.74,12.49,8.59,-18.89,-26.91,-5.02,2.19,0.27,21.66,inf
2016,inf,-0.27,0.19,0.53,-1.56,0.08,0.03,-0.06,-0.04,11.06,-32.54,-9.72,14.13,0.0,3.7,10.55,-31.02,0.14,0.85,0.61,38.39,15.74,-5.35,-30.88,-68.82,-9.36,-6.25,0.3,22.97,inf
2017,inf,-0.47,-0.22,1.09,-1.27,0.13,0.04,-0.07,-0.07,18.41,-21.43,-7.71,-16.72,0.02,inf,17.33,-20.17,-0.2,1.2,0.35,37.01,11.55,-9.92,-26.76,-46.1,-9.27,-8.44,0.35,-1.12,inf
2018,inf,0.04,0.05,inf,-0.2,0.05,0.02,0.1,-0.02,inf,-2.45,29.78,27.43,0.0,0.52,inf,-2.25,0.35,0.65,1.99,29.35,inf,-23.88,111.47,108.56,37.58,-21.71,0.34,-4.94,75.12
2019,inf,-0.57,0.29,1.31,-1.72,0.25,0.07,0.83,-0.1,5.42,-7.1,-1.51,2.96,inf,0.9,4.09,-5.36,0.25,0.75,1.52,23.94,19.38,-14.79,-44.7,-50.99,-12.52,-8.29,0.28,-6.55,inf
2020,inf,-1.24,1.69,5.16,-7.23,1.41,0.18,0.83,-0.33,13.89,-19.46,-1.77,1.3,inf,2.84,8.69,-12.17,0.1,0.89,1.88,21.68,27.33,-19.51,-113.42,-135.84,-14.26,-15.72,0.13,-19.43,inf
2021,inf,-0.59,-6.64,1.66,-2.46,0.48,0.06,0.25,-0.16,11.55,-17.17,-1.29,-0.11,inf,inf,9.87,-14.67,-0.01,1.01,1.76,5.33,28.88,-19.43,-81.23,inf,-10.93,-12.63,0.13,-16.61,inf
2022,inf,-0.38,-0.49,0.12,-0.33,0.1,0.02,0.31,-0.03,2.02,-5.82,-0.45,-0.35,0.01,inf,1.9,-5.47,-0.05,1.05,1.37,-3.45,83.29,-28.92,-25.35,-128.78,-6.02,-30.36,0.24,-16.61,inf
2023,inf,-0.24,-0.31,0.07,-0.21,0.06,0.01,0.19,-0.02,1.98,-5.69,-4.45,-3.46,0.01,inf,1.9,-5.47,-0.05,1.05,1.37,-3.45,83.29,-28.92,-25.35,-128.78,-6.02,-30.36,0.24,-16.61,inf
