,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,477.01,34.3,inf,416.8,45.58,5.16,inf,-5.78,inf,416.8,0.03,0.39,-292.09,inf,inf,inf,0.15,0.85,inf,46.21,inf,10.93,9.55,7.19,1.08,inf,0.11,8.41,0.44
2015,inf,7.45,0.92,inf,-22.67,1.04,0.12,inf,-0.14,inf,-22.67,2.15,17.47,0.1,inf,inf,inf,0.13,0.87,inf,44.85,inf,-4.6,14.0,12.32,1.62,inf,0.12,11.3,5.79
2016,inf,15.23,1.33,inf,6.82,1.45,0.18,inf,-0.21,inf,6.82,1.94,22.24,-0.61,inf,inf,inf,0.13,0.87,inf,39.65,inf,21.24,9.51,8.72,1.16,inf,0.12,8.33,-1.07
2017,1.25,13.51,1.39,inf,8.31,1.69,0.19,inf,-0.22,inf,8.31,2.36,22.91,0.62,inf,inf,inf,0.13,0.87,inf,48.93,inf,20.32,12.5,10.3,1.38,inf,0.11,6.29,10.23
2018,4.13,12.72,1.76,inf,10.06,2.27,0.22,inf,-0.23,inf,10.06,3.36,24.27,0.31,inf,inf,inf,0.13,0.87,inf,59.48,inf,22.57,17.85,13.83,1.74,inf,0.1,6.59,17.06
2019,4.22,11.32,2.66,7.53,8.34,2.55,0.22,-2.07,-0.56,7.53,8.34,4.38,18.59,inf,inf,inf,inf,0.13,0.87,0.03,60.85,33.86,30.58,22.52,16.98,2.15,inf,0.1,4.33,23.85
2020,6.26,12.53,1.98,inf,17.39,2.68,0.17,-0.35,-0.2,inf,17.39,3.58,22.64,inf,inf,inf,inf,0.09,0.91,0.26,70.8,inf,15.39,21.38,15.81,1.36,inf,0.06,-2.12,6.52
2021,9.46,7.22,1.03,inf,4.54,1.44,0.11,-0.25,-0.13,inf,4.54,4.15,29.08,inf,inf,inf,inf,0.11,0.89,0.23,65.8,inf,31.74,19.95,14.27,1.59,inf,0.08,0.22,16.23
2022,7.95,7.37,1.29,inf,5.4,0.92,0.1,-0.13,-0.11,inf,5.4,3.82,21.86,-0.94,inf,inf,inf,0.1,0.82,0.44,41.23,inf,16.99,12.44,13.01,1.35,inf,0.11,10.04,9.95
2023,6.82,8.13,1.23,inf,7.8,1.13,0.09,-0.13,-0.11,inf,7.8,3.3,21.86,-0.46,inf,inf,inf,0.08,0.92,0.14,20.14,inf,14.46,13.87,15.08,1.16,inf,0.08,10.04,6.73
