,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,6.97,5.75,0.98,inf,4.36,0.49,0.05,-0.32,-0.1,inf,4.36,4.14,24.37,0.42,inf,inf,inf,0.06,0.93,inf,23.13,inf,11.33,8.6,14.49,0.93,inf,0.11,15.3,-2.49
2015,11.42,3.0,0.6,inf,4.17,0.23,0.03,-0.22,-0.06,inf,4.17,4.91,24.66,0.16,inf,inf,inf,0.06,0.94,inf,12.32,inf,5.56,7.71,17.04,1.01,inf,0.13,16.46,4.49
2016,2.65,11.45,1.06,inf,7.39,0.46,0.05,-0.31,-0.11,inf,7.39,2.45,26.6,-0.23,inf,inf,inf,0.06,0.94,inf,17.58,inf,6.18,3.99,8.14,0.51,inf,0.13,13.59,-11.14
2017,2.96,8.58,1.04,inf,5.72,0.62,0.06,-0.36,-0.14,inf,5.72,3.71,30.55,0.17,inf,inf,inf,0.07,0.93,inf,21.31,inf,10.83,7.23,10.92,0.79,inf,0.11,9.32,-1.12
2018,3.26,9.64,1.45,inf,6.53,1.11,0.09,-0.62,-0.2,inf,6.53,4.83,32.1,0.32,inf,inf,inf,0.07,0.93,inf,31.68,inf,16.98,11.5,13.57,0.99,inf,0.09,2.83,5.78
2019,4.84,9.23,1.53,10.01,13.59,1.23,0.1,-0.51,-0.2,10.01,13.59,5.72,34.51,inf,inf,inf,inf,0.07,0.87,0.07,27.5,12.29,9.05,13.32,15.22,1.07,inf,0.08,-2.23,6.71
2020,3.81,8.36,0.95,inf,9.6,1.13,0.06,0.66,-0.07,inf,9.6,4.64,40.74,inf,inf,inf,inf,0.07,0.88,56.87,56.18,inf,11.73,13.47,10.63,0.75,inf,0.06,-11.56,-1.13
2021,7.86,4.19,0.58,inf,3.45,0.66,0.04,1.58,-0.04,inf,3.45,6.88,49.82,inf,inf,inf,inf,0.07,0.88,26.54,47.38,inf,19.05,15.66,13.82,0.99,inf,0.06,-6.5,22.92
2022,12.01,3.33,0.61,inf,2.6,0.42,0.05,1.51,-0.05,inf,2.6,10.42,56.91,0.06,inf,inf,inf,0.08,0.92,24.89,31.43,inf,16.19,12.62,18.78,1.49,inf,0.12,9.97,22.94
2023,11.03,3.75,0.69,inf,2.93,0.47,0.06,1.7,-0.06,inf,2.93,10.42,56.91,0.05,inf,inf,inf,0.08,0.92,24.89,31.43,inf,16.19,12.62,18.3,1.49,inf,0.12,9.97,22.94
