,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.78,5.41,inf,inf,inf,inf,0.09,0.9,inf,14.97,12.66,15.36,18.21,14.21,1.34,inf,0.07,42.33,27.46
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.27,7.24,inf,inf,inf,inf,0.08,0.92,inf,-30.87,-18.33,-28.84,6.31,3.68,0.3,inf,0.05,30.06,-2.01
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.76,6.55,inf,inf,inf,inf,0.16,0.84,inf,56.37,37.55,53.63,36.42,26.56,4.25,inf,0.12,19.8,28.82
2017,8.88,8.21,0.92,13.61,10.76,2.27,0.11,0.94,-0.32,13.87,10.96,0.76,6.76,-0.15,inf,inf,inf,0.16,0.84,inf,21.91,16.66,21.07,27.62,11.02,1.76,inf,0.06,-1.5,-0.63
2018,6.11,15.54,1.06,51.0,40.4,2.66,0.12,2.55,-0.37,54.03,42.8,0.48,7.01,-0.41,inf,inf,inf,0.14,0.86,inf,-11.15,5.22,6.59,17.14,6.75,0.97,inf,0.06,-3.31,-12.39
2019,2.04,16.17,2.85,14.13,12.47,5.45,0.34,3.25,-1.39,15.59,13.76,1.42,8.08,inf,inf,inf,inf,0.12,0.88,1.16,31.18,38.56,43.67,33.69,17.59,2.13,inf,0.06,-0.86,12.13
2020,1.75,19.03,2.34,34.85,61.25,4.73,0.25,6.61,-0.85,47.45,83.41,1.21,9.84,inf,inf,inf,inf,0.11,0.89,0.92,-7.36,13.57,7.72,24.86,12.29,1.3,inf,0.05,2.49,34.81
2021,5.51,6.88,1.6,6.7,6.52,3.56,0.19,4.16,-2.56,9.01,8.77,0.76,3.25,inf,inf,inf,inf,0.12,0.88,1.1,33.71,53.23,54.68,51.82,23.27,2.73,inf,0.05,5.25,12.94
2022,3.91,8.22,1.52,7.26,6.65,1.3,0.17,6.2,-2.01,10.34,9.48,0.68,3.68,-0.83,inf,inf,inf,0.11,0.89,1.03,17.34,17.89,19.52,15.8,18.51,2.12,inf,0.13,46.0,30.57
2023,4.44,7.23,1.34,6.24,5.86,1.14,0.15,5.46,-1.77,8.29,7.78,0.68,3.68,0.71,inf,inf,inf,0.11,0.89,1.03,17.34,18.31,19.52,15.8,18.51,2.12,inf,0.13,46.0,30.57
