,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.9,inf,10.8,0.79,0.21,9.87,inf,inf,inf,inf,13.66,10.75,-21.89,0.0,inf,-37.66
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.99,inf,25.47,0.88,0.12,inf,inf,inf,inf,inf,2.41,2.12,-5.75,0.0,inf,-55.91
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.89,inf,9.83,0.92,0.08,inf,inf,inf,inf,inf,4.91,4.5,-9.66,0.0,inf,inf
2017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.64,inf,19.4,0.6,0.36,1.82,42.57,inf,-5.13,-12.11,-7.81,-4.68,-5.38,0.39,inf,inf
2018,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.3,inf,6.68,0.65,0.3,1.05,34.26,inf,-5.34,-4.78,-4.01,-2.61,-5.06,0.55,inf,inf
2019,inf,inf,3.82,inf,inf,4.56,1.17,5.11,5.11,inf,inf,-3.39,25.54,inf,-0.3,4.03,3.49,0.64,0.35,1.57,35.7,-17.05,-19.74,-17.29,-7.54,-4.8,-8.44,0.28,inf,inf
2020,inf,-4.23,1.06,-11.1,-8.43,0.99,0.32,-2.04,-0.36,-11.61,-8.81,-20.46,81.26,inf,0.05,-0.5,-0.38,0.3,0.69,0.4,38.67,-8.9,-11.71,-23.37,-25.18,-7.61,-12.58,0.33,inf,inf
2021,inf,-6.22,1.64,-39.71,-14.8,0.86,0.37,-1.25,-0.41,-48.64,-18.13,-2.39,9.04,inf,0.37,-8.93,-3.33,0.23,0.76,0.22,38.63,-2.16,-5.81,-13.82,-26.43,-5.98,-9.85,0.43,inf,inf
2022,inf,-3.39,2.32,-9.26,-6.48,0.93,0.49,-2.42,-0.52,-12.9,-9.03,-3.84,5.59,-0.03,0.92,-3.65,-2.55,0.21,0.77,0.22,37.63,-10.04,-14.35,-27.44,-68.6,-14.37,-20.11,0.52,inf,inf
2023,inf,-2.31,1.59,-6.32,-4.42,0.63,0.33,-1.65,-0.35,-9.96,-6.97,-3.84,5.59,-0.02,0.92,-3.65,-2.55,0.21,0.77,0.22,37.63,-10.04,-14.35,-27.44,-68.6,-14.37,-20.11,0.52,inf,inf
