,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.42,39.88,inf,0.47,2.16,2.73,0.5,0.5,0.73,57.39,31.94,25.25,16.11,11.09,5.58,9.36,0.35,13.5,25.05
2015,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.6,43.85,inf,0.52,2.43,3.1,0.51,0.49,1.0,54.73,30.09,23.55,14.76,10.49,5.32,9.18,0.36,14.95,24.1
2016,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.58,50.45,inf,0.43,1.77,2.17,0.51,0.49,1.35,58.44,33.67,27.43,18.03,13.04,6.63,10.52,0.37,14.82,17.13
2017,2.68,8.79,1.17,4.36,5.31,1.56,0.6,-346.25,-0.68,5.93,7.23,6.81,51.14,0.93,0.42,1.58,1.92,0.51,0.49,0.99,59.78,35.8,29.36,17.73,13.32,6.78,11.54,0.38,12.75,15.37
2018,5.44,6.94,1.08,3.76,4.52,1.49,0.57,-21.05,-0.64,5.25,6.3,8.86,56.75,0.23,0.43,1.49,1.78,0.53,0.47,0.78,59.64,39.54,32.93,21.44,15.61,8.28,12.94,0.39,11.92,17.24
2019,4.24,9.46,1.66,5.17,6.25,2.16,0.86,-84.7,-0.95,6.59,7.97,10.72,61.28,inf,0.45,1.42,1.72,0.52,0.48,0.91,60.64,41.87,34.6,22.87,17.49,9.05,13.62,0.4,12.53,20.7
2020,3.88,7.76,1.11,4.0,4.92,1.61,0.59,25.15,-0.68,5.43,6.69,3.3,22.97,inf,0.4,1.43,1.77,0.53,0.47,1.21,59.97,40.3,32.72,20.76,14.35,7.55,11.34,0.36,10.07,17.84
2021,5.69,4.92,0.74,2.55,3.08,1.11,0.4,8.59,-0.46,3.92,4.75,3.9,25.89,inf,0.4,1.38,1.67,0.53,0.47,1.48,59.27,43.74,36.1,22.63,15.05,8.04,12.16,0.36,8.4,13.44
2022,8.35,4.74,0.62,2.45,3.05,0.96,0.33,6.5,-0.38,4.19,5.22,3.81,29.07,-2.14,0.44,1.74,2.17,0.53,0.47,1.52,57.99,39.22,31.52,20.3,13.11,6.91,10.05,0.34,7.96,10.91
2023,8.33,4.75,0.62,2.46,3.06,0.96,0.33,6.51,-0.39,4.2,5.23,3.81,29.07,-2.15,0.44,1.74,2.17,0.53,0.47,1.52,57.99,39.22,31.52,20.3,13.11,6.91,10.05,0.34,7.96,10.91
