,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5
2014,4.67,21.24,6.07,14.05,16.17,6.73,3.55,-233.7,-4.98,13.62,15.68,0.77,2.69,inf,-0.19,-0.43,-0.49,0.59,0.4,0.95,66.35,47.89,41.61,31.68,28.58,16.72,29.91,0.53,inf,inf
2015,4.01,22.58,5.8,12.84,14.94,6.01,3.11,-153.53,-4.54,12.37,14.39,0.79,3.08,7.61,-0.21,-0.47,-0.54,0.54,0.44,0.94,65.62,46.78,40.2,26.59,25.71,13.78,28.09,0.52,inf,249.09
2016,3.9,20.54,5.75,12.51,15.07,5.65,3.07,-52.75,-4.3,12.37,14.91,0.8,2.85,20.78,-0.06,-0.13,-0.16,0.53,0.44,0.83,63.43,45.2,37.5,27.51,27.99,14.96,32.25,0.54,inf,217.86
2017,2.54,46.01,7.27,16.25,20.21,6.98,3.85,-84.24,-5.38,15.87,19.74,0.46,2.93,-1.09,-0.17,-0.38,-0.47,0.53,0.45,0.86,62.36,42.98,34.55,15.18,15.8,8.37,22.76,0.55,8.25,2.81
2018,3.58,21.99,4.3,11.19,14.1,4.81,2.53,inf,-3.44,10.78,13.57,0.7,3.58,0.43,-0.16,-0.42,-0.53,0.6,0.39,1.02,61.68,43.0,34.15,21.89,19.52,11.68,25.64,0.53,7.44,2.84
2019,2.63,24.93,4.79,14.17,18.29,5.58,2.89,112.5,-3.96,13.74,17.74,0.75,3.9,inf,-0.14,-0.43,-0.55,0.6,0.39,1.1,58.79,39.41,30.52,22.4,19.22,11.58,23.31,0.52,6.67,-0.48
2020,2.64,21.64,3.34,11.67,15.46,4.22,1.97,132.06,-2.74,11.01,14.58,0.72,4.69,inf,-0.19,-0.66,-0.88,0.59,0.4,1.06,53.64,36.14,27.29,19.49,15.42,9.09,17.72,0.47,4.56,-1.74
2021,4.41,19.16,2.94,10.86,14.31,3.33,1.75,inf,-2.43,10.17,13.4,0.8,5.25,inf,-0.19,-0.69,-0.91,0.6,0.39,0.99,51.05,30.69,23.29,17.39,15.33,9.14,18.74,0.53,9.82,0.2
2022,5.25,15.82,2.74,9.68,12.95,2.87,1.66,-83.96,-2.28,9.19,12.29,0.92,5.29,1.12,-0.14,-0.49,-0.66,0.59,0.4,0.93,49.29,29.63,22.15,18.14,17.64,10.48,19.52,0.58,10.72,14.74
2023,5.32,15.61,2.71,9.56,12.78,2.83,1.64,-82.86,-2.25,9.07,12.12,0.92,5.29,1.11,-0.14,-0.49,-0.66,0.6,0.4,0.93,49.29,29.63,22.15,18.14,17.35,10.48,19.52,0.58,10.72,14.74
